,Total equity capital,Total assets,Total loans,1-4 family residential loans,Other real estate loans,Commercial and industrial loans,Credit cards,Allowance for loan losses,Total noninterest expense,Net Income before,Total transaction deposits,Total nontransaction deposits,Available-for-sale Fair Value,Number of full-time employees,AsOfDate,Target
5069,132027,452201.0,317216.0,30969.0,284323.0,1924.0,0.0,16750.0,2216.0,12224.0,27336.0,287738.0,44731.0,30.0,6/30/2012,0
5135,40921,365012.0,258039.0,55302.0,123122.0,28618.0,522.0,3781.0,4295.0,1609.0,82616.0,223485.0,32479.0,63.0,6/30/2012,0
5210,85054,1031657.0,697034.0,369131.0,258319.0,34789.0,0.0,15322.0,13082.0,3986.0,92565.0,727715.0,187930.0,262.0,6/30/2012,0
5331,33510,389772.0,133369.0,19017.0,107584.0,5454.0,0.0,2456.0,4562.0,1085.0,66805.0,171424.0,222717.0,68.0,6/30/2012,0
5461,46798,469805.0,333055.0,45943.0,214503.0,43771.0,0.0,5462.0,7854.0,141.0,43787.0,361212.0,86669.0,119.0,6/30/2012,0
5751,27008,122552.0,51339.0,10604.0,9965.0,5849.0,0.0,926.0,1180.0,1228.0,20210.0,74604.0,60573.0,18.0,6/30/2012,0
6039,8671,87579.0,51230.0,6056.0,29443.0,8059.0,529.0,1222.0,1362.0,-48.0,31284.0,47414.0,2998.0,24.0,6/30/2012,0
6141,5249,62326.0,23266.0,5742.0,9342.0,1254.0,0.0,292.0,648.0,211.0,37382.0,19560.0,0.0,11.0,6/30/2012,0
6329,33832,436104.0,316922.0,75502.0,92153.0,30435.0,1211.0,7603.0,11039.0,1377.0,118789.0,281521.0,33143.0,185.0,6/30/2012,0
7009,53367,703849.0,234947.0,0.0,0.0,54416.0,0.0,0.0,24893.0,7553.0,64182.0,578392.0,446370.0,80.0,6/30/2012,0
7045,17111,156247.0,71375.0,28068.0,20950.0,5021.0,489.0,988.0,1793.0,819.0,68740.0,69427.0,70454.0,49.0,6/30/2012,0
7072,25264,137724.0,112542.0,78641.0,31332.0,2090.0,0.0,1567.0,1818.0,437.0,9700.0,93643.0,2919.0,23.0,6/30/2012,0
7157,4474,48754.0,25170.0,8247.0,3407.0,6773.0,0.0,327.0,563.0,154.0,10134.0,33786.0,21345.0,8.0,6/30/2012,0
7456,5575,63985.0,32284.0,2396.0,13007.0,8069.0,0.0,402.0,916.0,314.0,25191.0,33134.0,16603.0,16.0,6/30/2012,0
7634,5830,60660.0,39805.0,11994.0,20624.0,3889.0,0.0,1204.0,849.0,425.0,10644.0,44103.0,7918.0,12.0,6/30/2012,0
8033,16617,167125.0,135040.0,42121.0,68488.0,15169.0,0.0,1327.0,1856.0,860.0,42636.0,93589.0,9312.0,36.0,6/30/2012,0
8462,16784,153245.0,37323.0,2308.0,7777.0,11674.0,0.0,490.0,1101.0,871.0,70245.0,66047.0,84983.0,22.0,6/30/2012,0
8631,6733,61735.0,34326.0,13654.0,6346.0,6091.0,0.0,471.0,883.0,261.0,18712.0,35877.0,10098.0,20.0,6/30/2012,0
9357,72339,401257.0,259816.0,84070.0,53760.0,94417.0,0.0,4990.0,3746.0,3744.0,34766.0,248984.0,47075.0,46.0,6/30/2012,0
9553,10156,133654.0,78462.0,9187.0,27441.0,5167.0,0.0,848.0,1001.0,791.0,29701.0,58322.0,36337.0,16.0,6/30/2012,0
9807,198953,2245832.0,1420242.0,488159.0,859088.0,71864.0,0.0,60617.0,28764.0,6487.0,100325.0,1650105.0,241053.0,249.0,6/30/2012,0
9955,13396,114217.0,60140.0,9218.0,26882.0,11684.0,0.0,1448.0,1716.0,692.0,40335.0,58249.0,35789.0,26.0,6/30/2012,0
10250,29403,370172.0,258762.0,56070.0,146593.0,46523.0,275.0,10659.0,6080.0,366.0,33778.0,306024.0,59572.0,91.0,6/30/2012,0
10849,26982,260618.0,163466.0,29478.0,119648.0,12851.0,0.0,2846.0,4023.0,591.0,15235.0,215440.0,33450.0,59.0,6/30/2012,0
10858,36585,409063.0,263811.0,37831.0,93949.0,48005.0,0.0,2471.0,6582.0,1930.0,7044.0,309322.0,119822.0,118.0,6/30/2012,0
11145,17806,173770.0,133005.0,74184.0,46968.0,3535.0,0.0,1719.0,2859.0,729.0,59849.0,82880.0,17281.0,56.0,6/30/2012,0
11275,139506,1344605.0,1118887.0,557092.0,393324.0,162414.0,0.0,18001.0,15769.0,4218.0,91261.0,1048866.0,20307.0,397.0,6/30/2012,0
11640,35611,342141.0,204292.0,31099.0,77951.0,46021.0,0.0,3043.0,4213.0,2207.0,25683.0,255830.0,102747.0,55.0,6/30/2012,0
11837,12225,98362.0,29918.0,5718.0,22376.0,794.0,99.0,1173.0,1169.0,627.0,33339.0,42228.0,61357.0,16.0,6/30/2012,0
12030,39351,311588.0,253670.0,47916.0,149676.0,34670.0,0.0,10528.0,4273.0,1954.0,76543.0,193861.0,8798.0,86.0,6/30/2012,0
12142,20958,195931.0,103559.0,26149.0,46481.0,16954.0,425.0,1748.0,3205.0,636.0,85750.0,86273.0,64584.0,69.0,6/30/2012,0
12179,6751,41062.0,30106.0,22523.0,5122.0,1637.0,0.0,345.0,848.0,147.0,7507.0,24567.0,1434.0,11.0,6/30/2012,0
12245,13942,122422.0,80852.0,34892.0,36368.0,4818.0,65.0,1416.0,1828.0,452.0,25525.0,75083.0,34910.0,38.0,6/30/2012,0
12311,4412411,,,,,,,,,,,,,,6/30/2012,0
12647,10006,98037.0,68881.0,18025.0,27410.0,14429.0,0.0,979.0,1342.0,377.0,16853.0,68338.0,0.0,24.0,6/30/2012,0
12656,1485,17795.0,12551.0,6927.0,2449.0,1123.0,0.0,241.0,342.0,77.0,5163.0,11093.0,0.0,9.0,6/30/2012,0
12937,33099,219667.0,158258.0,54508.0,91432.0,10513.0,0.0,1961.0,2677.0,670.0,49965.0,130335.0,0.0,36.0,6/30/2012,0
12946,81075,755829.0,524273.0,177592.0,276282.0,41045.0,0.0,12660.0,8266.0,6054.0,78294.0,567828.0,173363.0,167.0,6/30/2012,0
12955,12950,125837.0,97179.0,20931.0,58590.0,14478.0,0.0,1206.0,2827.0,1076.0,36821.0,71981.0,5.0,60.0,6/30/2012,0
13103,183546,1352933.0,977853.0,370820.0,334897.0,91828.0,0.0,10224.0,22943.0,4612.0,108217.0,910705.0,283427.0,317.0,6/30/2012,0
13251,3540,44695.0,18781.0,2958.0,8356.0,2092.0,0.0,594.0,515.0,130.0,8515.0,32492.0,4055.0,9.0,6/30/2012,0
13457,6136,21876.0,10593.0,129.0,4273.0,896.0,0.0,168.0,256.0,155.0,4957.0,10594.0,6070.0,5.0,6/30/2012,0
14052,6645,58583.0,34183.0,12176.0,15720.0,2169.0,0.0,662.0,914.0,62.0,16791.0,34065.0,12263.0,19.0,6/30/2012,0
14155,14455,118265.0,97999.0,22690.0,48106.0,4549.0,0.0,1736.0,2406.0,847.0,33572.0,64365.0,6403.0,44.0,6/30/2012,0
14650,3006,27435.0,14824.0,3685.0,2943.0,2814.0,0.0,379.0,631.0,190.0,11481.0,12259.0,24.0,13.0,6/30/2012,0
14753,3811,43166.0,14475.0,1667.0,2670.0,1965.0,0.0,410.0,590.0,93.0,11656.0,27268.0,7983.0,11.0,6/30/2012,0
14865,28659,268785.0,209823.0,14318.0,122941.0,22515.0,578.0,2373.0,4906.0,1407.0,35458.0,203292.0,17093.0,100.0,6/30/2012,0
14977,7808,47793.0,24059.0,9236.0,5290.0,1369.0,0.0,330.0,664.0,71.0,7770.0,29600.0,7885.0,15.0,6/30/2012,0
16458,34877,286410.0,128896.0,19998.0,86758.0,19321.0,0.0,2512.0,4864.0,831.0,23618.0,226949.0,67357.0,78.0,6/30/2012,0
16551,22688,224265.0,169020.0,59372.0,76427.0,13680.0,280.0,2614.0,3609.0,1148.0,55607.0,136540.0,32909.0,77.0,6/30/2012,0
16748,6862,61351.0,30119.0,7566.0,8880.0,2510.0,0.0,480.0,893.0,316.0,20726.0,32818.0,8927.0,16.0,6/30/2012,0
16944,4150,40077.0,13273.0,8274.0,3100.0,1229.0,0.0,216.0,614.0,-24.0,13004.0,22631.0,19271.0,12.0,6/30/2012,0
16953,5377,38134.0,13619.0,1363.0,2979.0,3139.0,0.0,107.0,554.0,95.0,14374.0,18276.0,11737.0,8.0,6/30/2012,0
17110,19494,113246.0,62664.0,1140.0,0.0,8202.0,0.0,279.0,9275.0,1675.0,0.0,91326.0,25550.0,66.0,6/30/2012,0
17147,604480,4213424.0,2801375.0,619196.0,1349386.0,585715.0,0.0,70143.0,60677.0,26461.0,394830.0,2932204.0,545725.0,1088.0,6/30/2012,0
17259,7577,66952.0,33457.0,10790.0,11562.0,4901.0,0.0,248.0,1197.0,435.0,15144.0,38303.0,23381.0,28.0,6/30/2012,0
17464,137060,1277550.0,867186.0,83072.0,606473.0,128191.0,3337.0,38219.0,26589.0,4415.0,206963.0,847155.0,268075.0,453.0,6/30/2012,0
17950,30572,314475.0,142167.0,27699.0,64579.0,18167.0,0.0,3245.0,3487.0,1317.0,104589.0,176603.0,147995.0,77.0,6/30/2012,0
17978,99095,326332.0,162344.0,113579.0,48765.0,0.0,0.0,2865.0,2598.0,1544.0,24121.0,196156.0,0.0,39.0,6/30/2012,0
18050,43958,391534.0,196530.0,62717.0,107250.0,11284.0,0.0,3326.0,5474.0,3222.0,146615.0,196349.0,137042.0,111.0,6/30/2012,0
18135,21364,233454.0,124869.0,67102.0,9312.0,39570.0,0.0,1482.0,4465.0,656.0,77281.0,99901.0,39442.0,52.0,6/30/2012,0
18377,3688,50809.0,19769.0,17571.0,2057.0,0.0,0.0,249.0,206.0,179.0,0.0,46990.0,10177.0,4.0,6/30/2012,0
18827,40447,406482.0,300034.0,145293.0,86016.0,46659.0,0.0,4653.0,4717.0,2233.0,114915.0,249131.0,47779.0,87.0,6/30/2012,0
18836,13665,152530.0,116878.0,58864.0,38441.0,2678.0,0.0,2511.0,2703.0,328.0,30301.0,105057.0,17089.0,48.0,6/30/2012,0
18854,22739,240443.0,183328.0,15233.0,46737.0,96899.0,0.0,2351.0,3476.0,2998.0,76342.0,131736.0,4442.0,58.0,6/30/2012,0
18957,130,24139.0,15006.0,5810.0,6611.0,1557.0,0.0,292.0,601.0,-531.0,7478.0,16162.0,0.0,8.0,6/30/2012,0
19356,8614,76808.0,35930.0,8166.0,13982.0,10638.0,0.0,897.0,1203.0,544.0,24076.0,41162.0,38884.0,27.0,6/30/2012,0
19730,219548,2189596.0,1550045.0,252383.0,1081612.0,189973.0,0.0,48358.0,32308.0,-591.0,289486.0,1645432.0,140059.0,561.0,6/30/2012,0
19936,22269,229575.0,142419.0,37172.0,77846.0,14378.0,0.0,2740.0,2821.0,1064.0,84552.0,122112.0,14935.0,48.0,6/30/2012,0
19972,13795,91910.0,35194.0,35066.0,1100.0,129.0,0.0,300.0,610.0,467.0,0.0,77357.0,0.0,6.0,6/30/2012,0
20053,8841,71305.0,50614.0,15971.0,22981.0,3364.0,75.0,1153.0,958.0,325.0,16450.0,44113.0,12420.0,17.0,6/30/2012,0
20512,9818,97869.0,49227.0,31684.0,10160.0,985.0,0.0,565.0,1464.0,370.0,25814.0,56676.0,39308.0,26.0,6/30/2012,0
20633,28621,321471.0,207027.0,47464.0,138413.0,11258.0,0.0,3030.0,4713.0,890.0,71511.0,213152.0,75901.0,83.0,6/30/2012,0
20857,21827,186516.0,52273.0,2913.0,21026.0,4671.0,0.0,413.0,1295.0,1510.0,98622.0,52847.0,117688.0,18.0,6/30/2012,0
21256,1118,10000.0,5178.0,2251.0,2286.0,321.0,0.0,144.0,151.0,37.0,4224.0,4655.0,623.0,4.0,6/30/2012,0
21359,2722,25111.0,14355.0,3851.0,3553.0,2545.0,0.0,201.0,394.0,194.0,4003.0,18073.0,5941.0,7.0,6/30/2012,0
21630,9385,92951.0,39209.0,11931.0,15671.0,7707.0,0.0,331.0,1202.0,578.0,24172.0,52085.0,46577.0,31.0,6/30/2012,0
21658,14861,151135.0,92956.0,24653.0,43888.0,5820.0,126.0,1429.0,2048.0,633.0,135.0,134834.0,41377.0,44.0,6/30/2012,0
22048,19646,193237.0,122923.0,26582.0,65108.0,17583.0,0.0,2999.0,3225.0,787.0,61625.0,93738.0,49715.0,63.0,6/30/2012,0
22543,14320,82893.0,51198.0,24208.0,24208.0,1294.0,0.0,781.0,1239.0,321.0,39873.0,28669.0,12454.0,23.0,6/30/2012,0
22552,7488,81958.0,66930.0,7865.0,27619.0,9640.0,0.0,990.0,1191.0,667.0,24498.0,49555.0,9845.0,21.0,6/30/2012,0
22730,12878,127072.0,70117.0,27705.0,25045.0,4035.0,0.0,704.0,2016.0,348.0,42627.0,67449.0,38275.0,46.0,6/30/2012,0
22936,10013,192773.0,138252.0,37023.0,67848.0,22878.0,0.0,5616.0,3188.0,236.0,55059.0,125504.0,12109.0,55.0,6/30/2012,0
22954,13781,90678.0,51891.0,11255.0,19400.0,4978.0,0.0,1430.0,1092.0,421.0,26856.0,42999.0,17960.0,17.0,6/30/2012,0
23045,7972,40138.0,7134.0,2942.0,3324.0,539.0,0.0,187.0,546.0,29.0,10592.0,21491.0,26801.0,13.0,6/30/2012,0
23456,11709,100138.0,63604.0,18288.0,24522.0,9603.0,0.0,731.0,1501.0,766.0,36866.0,51216.0,26813.0,23.0,6/30/2012,0
23504,120700,1399176.0,661121.0,154978.0,395184.0,103082.0,0.0,13556.0,16695.0,6495.0,179584.0,1058681.0,449493.0,236.0,6/30/2012,0
23540,12459,200847.0,102091.0,34894.0,57947.0,5978.0,0.0,3214.0,3157.0,-404.0,37183.0,147164.0,75340.0,37.0,6/30/2012,0
23643,17144,164444.0,102043.0,21573.0,46019.0,15260.0,0.0,1858.0,2280.0,1444.0,50479.0,96187.0,48286.0,40.0,6/30/2012,0
23755,15449,166960.0,105717.0,38345.0,53153.0,7681.0,0.0,1374.0,3189.0,684.0,54343.0,94212.0,36620.0,53.0,6/30/2012,0
24006,105061,975642.0,465887.0,160373.0,235925.0,62235.0,0.0,4945.0,10116.0,753.0,133843.0,727326.0,86498.0,133.0,6/30/2012,0
24378,6570,67610.0,44926.0,39595.0,2808.0,637.0,0.0,247.0,925.0,100.0,8182.0,52714.0,9789.0,19.0,6/30/2012,0
24453,19543,226003.0,126016.0,31976.0,82425.0,7887.0,0.0,2147.0,2327.0,-2336.0,63595.0,104721.0,11275.0,36.0,6/30/2012,0
24659,4834,39733.0,22912.0,4216.0,5827.0,5651.0,42.0,393.0,450.0,298.0,11928.0,22840.0,0.0,10.0,6/30/2012,0
24668,21772,220687.0,119296.0,41122.0,52553.0,13521.0,0.0,1556.0,3948.0,1261.0,24814.0,163500.0,74927.0,77.0,6/30/2012,0
24855,1033,15957.0,4389.0,321.0,222.0,1428.0,0.0,26.0,202.0,77.0,8236.0,6664.0,0.0,4.0,6/30/2012,0
24949,72406,745751.0,544341.0,131168.0,301430.0,77591.0,344.0,13437.0,9950.0,-2248.0,150867.0,512931.0,67640.0,196.0,6/30/2012,0
25357,11469,129664.0,51011.0,7727.0,34752.0,2568.0,0.0,1443.0,1938.0,633.0,47500.0,65245.0,6666.0,49.0,6/30/2012,0
25647,2795,66142.0,49280.0,16722.0,31175.0,1163.0,0.0,2174.0,1138.0,3.0,11334.0,51349.0,227.0,20.0,6/30/2012,0
26176,33937,390995.0,333602.0,74144.0,253017.0,6326.0,0.0,17856.0,6021.0,2458.0,41249.0,230294.0,15705.0,70.0,6/30/2012,0
26242,56648,383378.0,228594.0,101380.0,93190.0,14963.0,874.0,2864.0,5892.0,2535.0,83405.0,233267.0,100581.0,120.0,6/30/2012,0
26457,3075,27054.0,19070.0,6109.0,10729.0,892.0,0.0,188.0,375.0,108.0,6478.0,17389.0,4917.0,7.0,6/30/2012,0
26765,30948,256034.0,178592.0,20489.0,120535.0,32964.0,0.0,3960.0,5677.0,248.0,80398.0,143162.0,30144.0,73.0,6/30/2012,0
26859,30546,316998.0,205054.0,21459.0,130307.0,37013.0,0.0,6090.0,6582.0,-1212.0,84344.0,200737.0,0.0,89.0,6/30/2012,0
27070,107081,616398.0,376510.0,370343.0,3741.0,0.0,846.0,800.0,2701.0,4150.0,16087.0,492206.0,0.0,69.0,6/30/2012,0
27548,55825,556405.0,351171.0,107064.0,136436.0,99363.0,0.0,7086.0,10393.0,1657.0,109270.0,385112.0,131243.0,166.0,6/30/2012,0
27614,33520,329376.0,147167.0,93520.0,21213.0,8329.0,288.0,1532.0,4548.0,2155.0,108924.0,168556.0,155803.0,91.0,6/30/2012,0
27847,48741,425491.0,249985.0,93815.0,118842.0,10765.0,0.0,7701.0,6049.0,4083.0,103198.0,250259.0,133227.0,126.0,6/30/2012,0
28013,359977,2455734.0,1068618.0,107021.0,900629.0,58985.0,0.0,27042.0,23762.0,9120.0,70122.0,1482129.0,1215951.0,276.0,6/30/2012,0
28152,7374,77172.0,49334.0,14662.0,23500.0,6478.0,0.0,757.0,863.0,686.0,20618.0,47968.0,9679.0,19.0,6/30/2012,0
28255,21480,303878.0,126915.0,7628.0,74664.0,36194.0,0.0,1681.0,2757.0,809.0,178745.0,103278.0,7328.0,52.0,6/30/2012,0
28349,16776,169362.0,147546.0,42973.0,59620.0,34939.0,0.0,4511.0,2873.0,-665.0,34569.0,104831.0,0.0,55.0,6/30/2012,0
28406,159505,1065438.0,350061.0,295582.0,32419.0,13713.0,0.0,3886.0,12617.0,2724.0,84424.0,680329.0,569233.0,139.0,6/30/2012,0
28572,1978,45351.0,35182.0,26037.0,8988.0,0.0,0.0,1374.0,1078.0,-928.0,6070.0,30632.0,73.0,11.0,6/30/2012,0
28675,10719,84626.0,46214.0,28538.0,11135.0,1611.0,0.0,671.0,1052.0,303.0,14784.0,55215.0,34575.0,16.0,6/30/2012,0
28732,8745,82022.0,45044.0,11135.0,23216.0,5051.0,0.0,1044.0,1265.0,198.0,23528.0,44223.0,24312.0,23.0,6/30/2012,0
29104,152527,1500046.0,790382.0,164695.0,465628.0,155499.0,0.0,10221.0,11335.0,8743.0,74885.0,1100462.0,466590.0,165.0,6/30/2012,0
29476,5368,41079.0,32309.0,12623.0,10918.0,7943.0,0.0,499.0,528.0,185.0,14934.0,20701.0,2301.0,10.0,6/30/2012,0
29636,86435,844438.0,384611.0,125393.0,181981.0,36282.0,961.0,7211.0,12807.0,3501.0,79326.0,513864.0,295757.0,252.0,6/30/2012,0
29878,472347,1739505.0,1530842.0,1102523.0,428973.0,0.0,0.0,14824.0,12324.0,13499.0,98078.0,1149765.0,0.0,210.0,6/30/2012,0
29953,10140,80502.0,58593.0,16452.0,31799.0,6472.0,0.0,1065.0,982.0,890.0,19836.0,38363.0,8556.0,19.0,6/30/2012,0
30052,3111,24215.0,14015.0,2745.0,9119.0,1579.0,0.0,246.0,703.0,85.0,7490.0,13079.0,2254.0,12.0,6/30/2012,0
30418,45101,558153.0,207757.0,0.0,0.0,0.0,0.0,57.0,2839.0,-136.0,0.0,398177.0,309733.0,17.0,6/30/2012,0
30502,86050,835859.0,521820.0,178597.0,203944.0,74444.0,0.0,10934.0,12889.0,2531.0,58030.0,597624.0,238062.0,216.0,6/30/2012,0
30650,12981,128233.0,76733.0,20163.0,44491.0,13245.0,0.0,2474.0,2391.0,166.0,34109.0,65863.0,25884.0,25.0,6/30/2012,0
30810,6989748,71309889.0,56562674.0,10371.0,0.0,209957.0,45928220.0,1897370.0,1260991.0,1135567.0,195576.0,41567204.0,7558653.0,7973.0,6/30/2012,0
30874,154429,1013486.0,653730.0,265298.0,277462.0,105180.0,0.0,11225.0,14191.0,1896.0,59065.0,696049.0,251389.0,138.0,6/30/2012,0
31134,16663,119696.0,53955.0,22027.0,12736.0,6929.0,224.0,791.0,1652.0,680.0,40453.0,50519.0,21728.0,38.0,6/30/2012,0
31255,40035,471659.0,249542.0,15810.0,145652.0,45758.0,0.0,4394.0,7258.0,2426.0,96013.0,306046.0,163568.0,97.0,6/30/2012,0
31657,12453,119393.0,44067.0,14166.0,13773.0,5645.0,0.0,538.0,1345.0,1027.0,37409.0,66083.0,0.0,30.0,6/30/2012,0
31826,39327,244165.0,139824.0,69801.0,42038.0,10104.0,0.0,3171.0,3581.0,1124.0,61171.0,140842.0,56354.0,69.0,6/30/2012,0
31835,13612,113652.0,64061.0,5007.0,11135.0,7790.0,0.0,1779.0,1944.0,593.0,34909.0,53526.0,26153.0,27.0,6/30/2012,0
32234,13184,96363.0,36425.0,14803.0,11364.0,2929.0,0.0,280.0,1137.0,481.0,29409.0,38002.0,43653.0,20.0,6/30/2012,0
32766,5019,53954.0,17340.0,3824.0,7978.0,1926.0,0.0,237.0,744.0,167.0,24785.0,24090.0,30.0,13.0,6/30/2012,0
32971,24936,200600.0,120461.0,91221.0,15509.0,11479.0,0.0,1506.0,3486.0,415.0,41446.0,120927.0,37480.0,63.0,6/30/2012,0
33147,35839,414414.0,331859.0,72319.0,149584.0,72169.0,0.0,4598.0,6377.0,1475.0,33924.0,334033.0,20355.0,92.0,6/30/2012,0
33259,46694,536657.0,395541.0,40551.0,275483.0,32380.0,0.0,9143.0,6750.0,1551.0,27928.0,452761.0,37039.0,81.0,6/30/2012,0
33268,15091,176735.0,28548.0,5847.0,9746.0,5044.0,0.0,632.0,1976.0,873.0,71809.0,89602.0,113371.0,38.0,6/30/2012,0
