,AsOfDate,Target,EQTA,EQTL,LLRTA,LLRGL,OEXTA,INCEMP,ROA,ROE,TDTL,TDTA,TATA
1056,6/30/2012,1,0.019784253166823328,0.031006664328305858,0.05129582382167316,0.08039284461592423,0.021798487086522537,-202.2,-0.045253122062575535,-2.2873303167420813,1.529919326552087,0.9761872789937782,0.05563761693746923
1361,6/30/2012,1,0.010114372617237142,0.014301705599905736,0.03244724068248578,0.04588034288744219,0.01899960417491302,-105.35714285714286,-0.015364263244515739,-1.5190525231719876,1.321515892420538,0.9345951126018208,0.0
16240,6/30/2012,1,0.008472362003561199,0.016164917236731566,0.022180072772315554,0.042318663970975154,0.015168963381590152,-127.64285714285714,-0.02593965317024077,-3.0616790405482583,1.8854792699476557,0.98821804598591,0.2850265154447627
19498,6/30/2012,1,-0.10904783040050128,-0.15781419732678412,0.01757088402694376,0.02542861191139659,0.13500600490835987,-584.6428571428571,-0.1602723095399718,1.4697432214042019,1.5508525008265244,1.0716215863401388,0.03057281604093781
20685,6/30/2012,1,0.021265323273105943,0.038904176739936944,0.05423205509984106,0.09921567753651445,0.01749882772774053,-42.365591397849464,-0.011996760265755644,-0.5641466208476518,1.7651544691897192,0.9648470565309267,0.24090956147882905
27316,6/30/2012,1,0.020964234357401412,0.029293134251537904,0.04418817162408178,0.06174373085355413,0.019122470230716376,-167.19642857142858,-0.0331623798426,-1.5818550430816016,1.2160486189813966,0.8702902195241164,0.10339734644291594
27986,6/30/2012,1,-0.007056382962004495,-0.009230959005496087,0.021651099318459224,0.02832335083126602,0.023908932322634382,-87.06451612903226,-0.028277917764588167,4.007423904974016,1.176155754444155,0.8990837703191874,0.11822977510726017
28243,6/30/2012,1,0.0004899676143357354,0.0006406149903907751,0.018176603448893987,0.023765253667911438,0.04116923003381972,-89.57692307692308,-0.02783255058019336,-56.80487804878049,1.1406228027687066,0.8723933125395859,0.10933448057457666
32711,6/30/2012,1,0.0015070256098669512,0.002269812218074911,0.019739643385114414,0.029730937180244707,0.030547169901588834,-83.85454545454546,-0.022064768611766282,-14.64126984126984,1.3122685151825217,0.8712713076676506,0.075030738538233
35246,6/30/2012,1,0.014587685936247782,0.017569113175440066,0.030708723426924912,0.03698496387424331,0.011298623689586644,-181.85,-0.01684833717057262,-1.154969831692601,1.153848299718247,0.9580436101859015,0.06264968707583836
57096,6/30/2012,1,-0.011628645059730104,-0.016604731260763166,0.06167244290411446,0.0880630834768422,0.03039189549453479,-107.17857142857143,-0.038097777100709655,3.2762008733624453,1.4298196320130518,1.0013329778725673,0.022800269134579984
57847,6/30/2012,1,0.016220378133287708,0.026203770247111503,0.01686200701514244,0.02724031179169661,0.012901018051159209,-62.45,-0.010685259645820858,-0.6587552742616034,1.585880922107358,0.9816750791342288,0.08566173325348618
37,6/30/2012,0,0.2165551442672741,0.4993980848153215,0.012931852695520121,0.029822161422708618,0.013513192862566439,9.6,0.0028473804100227792,0.013148523530378568,1.7942270861833105,0.7780348329536826,0.41364132498101747
242,6/30/2012,0,0.13618070513547217,0.22395711955255185,0.004761364924611722,0.007830342577487765,0.012526924384990364,22.25,0.007567169255186487,0.05556711758584808,1.2191563738056397,0.7413275138873143,0.2741752635755583
279,6/30/2012,0,0.16325925535489566,0.3231565768538564,0.004117883473780612,0.008150968987193197,0.01492320970898094,13.0,0.0035117310264401063,0.02151014972355624,1.47635566916195,0.7458574092253767,0.06950328442385868
354,6/30/2012,0,0.0960431973090201,0.28,0.014605647517039922,0.04258064516129032,0.014871204744622467,9.25,0.0032752058068513763,0.034101382488479264,2.3850322580645162,0.8180932991059573,0.5399663627511728
