,AsOfDate,Target,EQTA,EQTL,LLRTA,LLRGL,OEXTA,INCEMP,ROA,ROE,TDTL,TDTA,TATA
5687,12/31/2011,1,0.004991752133687155,0.007216061958600955,0.04226493581008391,0.06109806483051067,0.03512156637739367,-235.35087719298247,-0.04810657677687728,-9.637212643678161,1.3819847280757687,0.9559958402065553,0.1584092376102704
16579,12/31/2011,1,0.00613223465178477,0.008866055206213157,0.03810547947275374,0.055093339353269516,0.041145153897683605,-124.7,-0.025123274285915754,-4.096919917864477,1.3774572809064858,0.9527226114505316,0.008834447293002453
19252,12/31/2011,1,0.009480222927471166,0.013653770045874883,0.02475810821270996,0.03565754928902291,0.026414583172072143,-110.04716981132076,-0.02257334158990634,-2.381098183302715,1.4187908651568275,0.9851091415744253,0.11718979797197926
19869,12/31/2011,1,0.003897735038003871,0.005625933293292411,0.03538120306779616,0.051068706916977534,0.049311501945049956,-73.88607594936708,-0.022283133610997645,-5.716944172380019,1.4302929783283098,0.9909294628302672,0.05571356037671743
23187,12/31/2011,1,0.003333546339489211,0.004889479028352729,0.018872345410782372,0.027681012262750916,0.08521311265895584,-140.6875,-0.04794768568811639,-14.383386581469649,1.3978754979301726,0.9530427929367159,0.12989115385434638
33883,12/31/2011,1,0.018567969915806788,0.022835627968496364,0.05370815546107057,0.06605242590031864,0.03462688683107706,-123.05434782608695,-0.02767168925384699,-1.4902915816494438,1.1237299344676246,0.9137205968441906,0.03887382262107433
34046,12/31/2011,1,0.007955288909923579,0.01558600940887707,0.033651637689834216,0.06593031976545988,0.058095185066607276,-269.58620689655174,-0.054413340942941854,-6.83989501312336,1.592868343901275,0.8130193905817175,0.23699522543465248
34823,12/31/2011,1,0.014833998229060546,0.020183961653063867,0.04016985784878462,0.05465733903355357,0.038437003113425815,-203.71428571428572,-0.05430880994772872,-3.6611039794608473,1.3322062443321674,0.979091489017319,0.10092450656485352
35296,12/31/2011,1,-0.036326467516355286,-0.0411919240951238,0.06348684145333616,0.0719900759138654,0.029644633029250245,-2088.9113924050635,-0.16352707317218185,4.501595788210262,1.1660306801684577,1.028302915115037,0.08614344292347847
35419,12/31/2011,1,0.020468695920774983,0.03473603769175872,0.04500507995816943,0.07637507341935239,0.02721592241247772,-398.30434782608694,-0.03409340424185811,-1.6656363636363636,1.256516164888813,0.7404197199138082,0.286334726445183
57186,12/31/2011,1,0.004616353081065958,0.006365617947184661,0.03337763167097993,0.046025346733280605,0.041771000909281666,-280.4,-0.07845002448066028,-16.993939393939392,1.3711155263208656,0.9943344757641464,0.027544240050360217
57597,12/31/2011,1,-0.025294233308053145,-0.04087515035972856,0.08176736608522232,0.1321349946664851,0.03961967360467403,-1018.6666666666666,-0.12876042807786298,5.090505274847307,1.643153809491387,1.0168113255245639,0.12482795427094745
58068,12/31/2011,1,0.019660485766518673,0.02539982454956475,0.008910942804909899,0.011512247789999324,0.03548707234264821,-115.9047619047619,-0.025427004439801514,-1.2933049946865036,1.2231864498279237,0.9467955079655263,0.09775920605902325
37,12/31/2011,0,0.2059901355213423,0.4311800463141644,0.01438185673458099,0.03010420686993439,0.025721397621462156,22.391304347826086,0.0059348206877477645,0.028811188811188812,1.6564309147047471,0.7913363141882548,0.38932423711625336
242,12/31/2011,0,0.1340355459655897,0.20970106160884822,0.004798137527681563,0.0075067738639896945,0.027028561694395548,39.833333333333336,0.01357106353983306,0.1012497352255878,1.1204637320659174,0.7161717108625291,0.2609732553517688
279,12/31/2011,0,0.16731713025103076,0.32883309434268554,0.0034209566288778298,0.006723302940937745,0.03173160977691508,27.871794871794872,0.007482052023320324,0.04471778838242554,1.4358918860420442,0.7306117110978035,0.08372051403831196
354,12/31/2011,0,0.10416666666666667,0.25703794369645044,0.019642857142857142,0.048470012239902084,0.035416666666666666,4.25,0.0016865079365079366,0.01619047619047619,2.2024479804161565,0.8925595238095239,0.5506944444444445
457,12/31/2011,0,0.09168970650786899,0.10810217834195267,0.010048915355168013,0.011847672778561354,0.026292003402807317,106.22222222222223,0.025414717141641854,0.277181791823717,0.9906597711957373,0.8402541471714164,0.0
505,12/31/2011,0,0.07805965916415294,0.1247563754434688,0.010060071673498852,0.01607819060608433,0.028540490370484957,20.678571428571427,0.0059710727821177196,0.07649370809525383,1.2714420513496698,0.7955371645138836,0.19003016474592002
1155,12/31/2011,0,0.08932794054542632,0.14753603956812836,0.012375717846415104,0.02044001447614452,0.025742040920669413,44.0377358490566,0.010654712450583864,0.11927636958299265,1.4338847336992582,0.868167334678487,0.10375790886431904
1351,12/31/2011,0,0.1385136616128406,0.308591678990987,0.008654755418615866,0.01928174791416692,0.016069538642668822,97.56666666666666,0.018330296027705237,0.13233565421828375,1.912520579289561,0.8584490327590634,0.02875107245069858
1454,12/31/2011,0,0.10026914136912564,0.2551271789398791,0.00509096628742201,0.012953575240128069,0.027503102116429857,58.76027397260274,0.01499327146577186,0.14953026685026058,2.283737993596585,0.8975462695957637,0.43253814292455306
1557,12/31/2011,0,0.09410245513092942,0.176953341120059,0.009496877962666317,0.017858240609823568,0.020840825133217823,60.25,0.011817973781424695,0.1255862428348098,1.6193520624577364,0.861159240249763,0.07265683742521821
1669,12/31/2011,0,0.18409092807792882,0.5309055426389274,0.013609136250093986,0.03924781053113443,0.022222407873081645,48.67307692307692,0.010572352317061964,0.057430056045925895,2.3366782715543724,0.8102406870567006,0.251794083492761
1829,12/31/2011,0,0.10663671735955126,0.1798076047453081,0.009964281768973009,0.016801470283874066,0.027585275742288667,29.854166666666668,0.007035632310883627,0.0659775777527107,1.388979493844842,0.823748327625781,0.18363098525855825
1856,12/31/2011,0,0.1501306024296198,0.4730756668481219,0.005590336802244427,0.017615677735438214,0.010386002736431858,654.0,0.031634810730129775,0.21071527202430268,1.4960696788241699,0.4747778376660171,0.23943087745484196
2040,12/31/2011,0,0.10762810709934942,0.15686955996131527,0.019698815479121848,0.028711315280464215,0.02912832741504886,14.16326530612245,0.0035976257743448848,0.03342645217223774,1.1156310444874276,0.7654337627329515,0.21981286125294835
2161,12/31/2011,0,0.10637442645330097,0.24112085267319924,0.004520116794964165,0.010245831184459344,0.027105532592620683,57.09375,0.013856129839596526,0.13025809211464423,1.994705174488568,0.8799969663645671,0.3319403890637443
2376,12/31/2011,0,0.16030564979212122,0.23566317993309044,0.011226194635936522,0.016503477761908743,0.012575955710696925,152.75555555555556,0.01071083131648255,0.06681505817400686,0.7870799971137955,0.5353970459514764,0.22945587683634702
2554,12/31/2011,0,0.09596168139400446,0.21510551647537948,0.008258320257659593,0.018511662347278787,0.022380047898257493,32.5,0.01073581633495747,0.11187607573149742,1.9087375046279156,0.8515154017672806,0.15624741927491947
2732,12/31/2011,0,0.14747167129338623,0.21656108140259128,0.011793836177826518,0.017319163024021818,0.019848722509547983,40.608695652173914,0.00713782147421997,0.04840130590247189,1.247804593379832,0.849717907028729,0.1582873049565445
2750,12/31/2011,0,0.09249408487574044,0.1429683041967111,0.009984394140251372,0.01543289931005862,0.023543033577769202,44.72727272727273,0.008256003221854916,0.08925979680696662,1.1595165222804378,0.7501552195727687,0.2566744416290504
3252,12/31/2011,0,0.131519407825905,0.2585251738454222,0.010187800795145427,0.020025964344014706,0.02182726511822557,95.31428571428572,0.021814187068424355,0.16586287475761946,1.5807658196120773,0.8041823603264281,0.43900397572713956
3458,12/31/2011,0,0.10004205972480923,0.2121559633027523,0.009283182118608424,0.019686544342507644,0.02244186745178153,20.454545454545453,0.006759598630054678,0.06756756756756757,1.6391437308868502,0.7729375713513189,0.2215345791023253
3720,12/31/2011,0,0.14044878162800212,0.2493343476607075,0.0071826486686534605,0.012751132473460354,0.030887824071368745,32.049180327868854,0.009520052981164416,0.06778309409888357,1.4414139493066842,0.8119412142815403,0.2221215839809891
3953,12/31/2011,0,0.030191166776532632,0.04485045186200722,0.040286279310669554,0.05984723426876696,0.09068650532065166,-411.52941176470586,-0.13176381956869762,-4.364316905801622,1.4272684032343808,0.9607684339391657,7.533666070251436e-05
4156,12/31/2011,0,0.10096215396433038,0.1683028532028762,0.009395034615877018,0.01566142430311587,0.0333602513221,19.950819672131146,0.005992535182139586,0.059354272337104955,1.369570213743967,0.8215829747003732,0.21956215593393932
4231,12/31/2011,0,0.11474237938724291,0.19805260122584192,0.007327288126374352,0.012647362562197395,0.02366022518007413,8.363636363636363,0.002144572134548591,0.018690323017539107,1.5204061104330682,0.8808519235102605,0.3125169972882041
4437,12/31/2011,0,0.10166457713396673,0.1854247164080418,0.011672431762911046,0.02128919836628992,0.02527075812274368,20.36842105263158,0.004384242405933266,0.04312458212614219,1.5939211108126536,0.8739143241242844,0.3499992447472169
4839,12/31/2011,0,0.09890722741877016,0.13215076687434024,0.014521760953286838,0.019402645250760665,0.033579442118993545,33.266666666666666,0.009276328631137358,0.09378817780283807,1.0975472440129985,0.82145081284062,0.1722813138057424
5005,12/31/2011,0,0.04719946800471541,0.07432811949619672,0.004815161865610737,0.007582753401052922,0.044469969470725144,-62.416666666666664,-0.018112021279811385,-0.38373358949727826,1.2265686731847565,0.7788894598434242,0.21755584439137926
5069,12/31/2011,0,0.28106079638947173,0.36013143355963956,0.03791145242735147,0.048577054809418437,0.011685780828800934,861.6333333333333,0.05850585873400646,0.20816086585385496,0.9109778343623935,0.7109630866938724,0.09144921336565426
5135,12/31/2011,0,0.10923049357021763,0.15818363273453093,0.01013879508772897,0.014682634730538923,0.023425633674692983,49.33870967741935,0.008432456273345003,0.077198738170347,1.1983353293413173,0.8274861135997134,0.0766694692156079
5210,12/31/2011,0,0.0842122082116864,0.12024796431578051,0.015656428267326283,0.022356065320951482,0.02583887086025409,30.16988416988417,0.007902036589645238,0.09383481038499411,1.1335573464410362,0.7938543311028164,0.21082277655358347
5331,12/31/2011,0,0.08275640766494179,0.2378783917262216,0.004704681435963778,0.013523328104119459,0.023500667043984475,19.19178082191781,0.0035398811448900387,0.04277470766036699,1.7082098657835105,0.5942755498059509,0.5126839424320828
5461,12/31/2011,0,0.10054964954515434,0.13870618868767376,0.009589041095890411,0.013227886418272763,0.03265301774643686,14.366666666666667,0.003672851999403481,0.03652774540754709,1.18622195576402,0.8599054091480433,0.1675515030145508
5751,12/31/2011,0,0.21442848771403114,0.49896329504062764,0.008565258924486044,0.019930886336041842,0.01827041172645758,129.94444444444446,0.01877613929182086,0.08756364180892483,1.81608293639675,0.7804580446806291,0.42445794835156897
6039,12/31/2011,0,0.09737769080234834,0.16663796237824596,0.012815208275090858,0.0219300763534072,0.033077998322616715,0.7083333333333334,0.00019010343863572828,0.0019522278364722094,1.5388369022331936,0.899245177523064,0.041710930947721554
6141,12/31/2011,0,0.08037395105452921,0.21361940298507462,0.006413324399349095,0.017045454545454544,0.01991002201588973,32.09090909090909,0.005631600778532912,0.07006748709805478,2.4391112618724557,0.9177116237516353,0.0
6329,12/31/2011,0,0.07584972414887559,0.09985651827932542,0.01714384399241993,0.022569951179346005,0.04460293307693026,-13.254054054054054,-0.00572239388366644,-0.07544383249746162,1.211465019033603,0.9202132128487813,0.07734566806381449
6972,12/31/2011,0,0.11393506486849457,0.19300100289580738,0.020452413538575097,0.03464549152748412,0.04166730740643918,44.36051502145923,0.01324537257736292,0.11625369760091779,1.476086796073511,0.8713843054637161,0.13003429239262482
7009,12/31/2011,0,0.07010059091274272,0.17867848253217294,0.0,0.0,0.07182096978394147,134.20731707317074,0.015243775746813421,0.21745573822320582,2.3535015093473617,0.9233447932913535,0.5862862810173783
7045,12/31/2011,0,0.1029164473768661,0.22354663320786283,0.005827760163279977,0.012658580789070124,0.02311207527309603,24.0,0.007855923391910453,0.07633302151543499,1.9353408615641992,0.8909926446991772,0.4490584444758225
7157,12/31/2011,0,0.0899977449312204,0.1714977732635362,0.007585231349556161,0.014454254238612392,0.021566657783062382,41.875,0.006867709465138687,0.07630979498861047,1.724783186186421,0.9051231062547408,0.3698107792287665
