,Total equity capital,Total assets,Total loans,1-4 family residential loans,Other real estate loans,Commercial and industrial loans,Credit cards,Allowance for loan losses,Total noninterest expense,Net Income before,Total transaction deposits,Total nontransaction deposits,Available-for-sale Fair Value,Number of full-time employees,AsOfDate,Target
4437,27513,259780.0,132568.0,58074.0,56339.0,8983.0,0.0,2971.0,7090.0,897.0,69854.0,156270.0,93952.0,61.0,12/31/2012,0
4839,34403,339146.0,234661.0,32791.0,190104.0,10028.0,0.0,4877.0,10678.0,3730.0,57888.0,219114.0,76120.0,91.0,12/31/2012,0
5005,33752,330714.0,191431.0,111309.0,77155.0,2574.0,0.0,294.0,14097.0,1299.0,50637.0,192763.0,63894.0,69.0,12/31/2012,0
5069,137059,412673.0,323687.0,31769.0,288028.0,1490.0,0.0,15000.0,4155.0,23342.0,14315.0,258071.0,34613.0,30.0,12/31/2012,0
5135,42473,366303.0,251260.0,56478.0,118085.0,28383.0,522.0,3775.0,8518.0,3682.0,93298.0,214184.0,26618.0,65.0,12/31/2012,0
5210,85975,1034908.0,712388.0,383609.0,261241.0,35285.0,0.0,16825.0,25597.0,8347.0,90907.0,745913.0,165010.0,251.0,12/31/2012,0
5461,45915,501225.0,317112.0,43579.0,206563.0,39784.0,0.0,6209.0,16053.0,751.0,48582.0,388521.0,99684.0,121.0,12/31/2012,0
5751,27597,202659.0,107164.0,20663.0,39054.0,20616.0,0.0,676.0,2968.0,2928.0,45584.0,128160.0,64995.0,37.0,12/31/2012,0
6039,8741,82330.0,51066.0,5453.0,30973.0,7039.0,538.0,1297.0,2784.0,24.0,27758.0,45674.0,4970.0,24.0,12/31/2012,0
6141,5210,56670.0,22298.0,5274.0,9527.0,1033.0,0.0,449.0,1368.0,292.0,32761.0,18670.0,0.0,11.0,12/31/2012,0
6329,33141,432392.0,313729.0,75053.0,91505.0,27800.0,1262.0,8412.0,20543.0,742.0,116757.0,280684.0,39099.0,188.0,12/31/2012,0
7009,52421,738276.0,244886.0,0.0,0.0,58826.0,0.0,0.0,50530.0,13267.0,245312.0,426931.0,454975.0,83.0,12/31/2012,0
7045,17487,179787.0,73170.0,29327.0,20468.0,5047.0,514.0,999.0,3641.0,1535.0,94346.0,66887.0,82228.0,50.0,12/31/2012,0
7072,32679,170939.0,131062.0,95220.0,31517.0,2951.0,0.0,1556.0,4396.0,403.0,11747.0,114528.0,8896.0,28.0,12/31/2012,0
7157,4555,46390.0,24807.0,8298.0,3523.0,6240.0,0.0,333.0,1119.0,276.0,10735.0,30884.0,21541.0,8.0,12/31/2012,0
7456,5376,69580.0,34160.0,2632.0,15068.0,7739.0,0.0,412.0,1908.0,716.0,34655.0,29489.0,14478.0,16.0,12/31/2012,0
7634,6265,58909.0,40921.0,10936.0,21279.0,3818.0,0.0,1134.0,1661.0,859.0,12364.0,40179.0,5830.0,12.0,12/31/2012,0
8033,17745,181398.0,153715.0,51340.0,78252.0,15310.0,0.0,1022.0,3752.0,1969.0,50503.0,96050.0,10501.0,36.0,12/31/2012,0
8462,17143,182260.0,39587.0,2793.0,7887.0,12991.0,0.0,521.0,2325.0,1696.0,101481.0,63548.0,84407.0,21.0,12/31/2012,0
8631,6648,62788.0,34219.0,14066.0,5699.0,6990.0,0.0,455.0,1871.0,476.0,21720.0,34024.0,9081.0,23.0,12/31/2012,0
9357,75553,522893.0,389382.0,204739.0,55147.0,85711.0,0.0,3698.0,7854.0,10021.0,44197.0,308022.0,44959.0,46.0,12/31/2012,0
9553,10846,161982.0,81695.0,8363.0,29370.0,4645.0,0.0,840.0,2491.0,1498.0,40826.0,60737.0,48418.0,16.0,12/31/2012,0
9807,200947,2202002.0,1372652.0,473176.0,829498.0,68541.0,0.0,60617.0,60215.0,10970.0,97157.0,1600201.0,230413.0,246.0,12/31/2012,0
9955,14174,121189.0,60685.0,8878.0,27039.0,12309.0,0.0,1435.0,3178.0,1778.0,51576.0,53335.0,33294.0,26.0,12/31/2012,0
10250,30116,363533.0,241900.0,52294.0,137959.0,43261.0,230.0,8755.0,11945.0,1035.0,34385.0,298176.0,61133.0,87.0,12/31/2012,0
10849,27411,256085.0,148704.0,30493.0,105746.0,8977.0,0.0,2256.0,8005.0,1035.0,14786.0,213076.0,50876.0,59.0,12/31/2012,0
10858,36641,418940.0,257212.0,33273.0,94693.0,43883.0,0.0,2558.0,13443.0,3568.0,9237.0,320950.0,109828.0,114.0,12/31/2012,0
11145,17907,182073.0,139969.0,74525.0,47125.0,3738.0,0.0,1913.0,6196.0,1191.0,65309.0,83906.0,18293.0,55.0,12/31/2012,0
11275,134955,1381142.0,1136484.0,570760.0,393983.0,164888.0,0.0,17957.0,32614.0,10162.0,89862.0,1056980.0,21193.0,451.0,12/31/2012,0
11640,35746,327360.0,197174.0,32546.0,81187.0,40934.0,0.0,3044.0,8782.0,4478.0,26606.0,243232.0,100043.0,57.0,12/31/2012,0
11837,12562,104544.0,29075.0,4744.0,22590.0,886.0,109.0,1276.0,2249.0,722.0,44378.0,40167.0,49435.0,15.0,12/31/2012,0
12030,40600,305070.0,242446.0,43657.0,144556.0,33266.0,0.0,9494.0,8923.0,3118.0,75367.0,187550.0,11708.0,87.0,12/31/2012,0
12142,20622,209957.0,103935.0,26057.0,47533.0,17358.0,452.0,1646.0,6408.0,1368.0,97685.0,88996.0,75112.0,68.0,12/31/2012,0
12179,6913,40125.0,29032.0,21617.0,4972.0,1622.0,0.0,311.0,1651.0,308.0,6100.0,24312.0,1470.0,10.0,12/31/2012,0
12245,13986,122984.0,82455.0,36306.0,36070.0,4956.0,47.0,1435.0,3705.0,847.0,25425.0,77500.0,33946.0,43.0,12/31/2012,0
12311,4754886,,,,,,,,,,,,,,12/31/2012,0
12647,9233,108739.0,65103.0,17343.0,27285.0,12175.0,0.0,1024.0,2638.0,668.0,30566.0,66146.0,0.0,25.0,12/31/2012,0
12656,1511,18021.0,12203.0,6846.0,2312.0,1031.0,0.0,245.0,734.0,103.0,5251.0,11168.0,0.0,9.0,12/31/2012,0
12937,29645,208388.0,148419.0,47557.0,88612.0,10630.0,0.0,1782.0,5215.0,1367.0,54213.0,119047.0,0.0,35.0,12/31/2012,0
12946,85539,770159.0,567320.0,196490.0,291264.0,45930.0,55.0,12610.0,16461.0,13532.0,68340.0,598659.0,151762.0,170.0,12/31/2012,0
12955,13893,129662.0,102933.0,23344.0,59533.0,14433.0,0.0,1188.0,5903.0,2414.0,45578.0,67364.0,5.0,58.0,12/31/2012,0
13103,189387,1366733.0,1011813.0,395258.0,343834.0,90412.0,0.0,10474.0,45090.0,9820.0,123562.0,905105.0,269149.0,328.0,12/31/2012,0
13251,3828,43504.0,18406.0,2803.0,6702.0,3765.0,0.0,510.0,1050.0,439.0,10573.0,29041.0,4543.0,9.0,12/31/2012,0
13457,6009,23283.0,11546.0,116.0,4668.0,838.0,0.0,168.0,687.0,284.0,5812.0,11325.0,6255.0,5.0,12/31/2012,0
14052,6944,60419.0,35402.0,14201.0,14778.0,1675.0,0.0,648.0,1826.0,348.0,19100.0,33310.0,9258.0,19.0,12/31/2012,0
14155,14714,129802.0,104589.0,26619.0,33567.0,5610.0,0.0,1687.0,4972.0,1859.0,33386.0,76345.0,6050.0,45.0,12/31/2012,0
14650,3055,28300.0,14780.0,3561.0,2833.0,2726.0,0.0,345.0,1257.0,409.0,13082.0,11714.0,23.0,13.0,12/31/2012,0
14753,3989,44267.0,17273.0,2113.0,2641.0,2262.0,0.0,410.0,1077.0,297.0,11452.0,25376.0,6472.0,11.0,12/31/2012,0
14865,29525,284716.0,225132.0,14297.0,134861.0,25341.0,565.0,2467.0,10070.0,2795.0,41539.0,211721.0,14299.0,99.0,12/31/2012,0
14977,7941,47806.0,26519.0,9468.0,5346.0,1497.0,0.0,324.0,1365.0,192.0,9680.0,28571.0,7458.0,16.0,12/31/2012,0
16458,34937,294240.0,128078.0,20238.0,89411.0,16037.0,0.0,2496.0,9841.0,1507.0,26565.0,232106.0,63356.0,80.0,12/31/2012,0
16551,23301,229613.0,170685.0,60062.0,77384.0,13580.0,300.0,2506.0,7567.0,2449.0,59750.0,136164.0,33767.0,81.0,12/31/2012,0
16748,7081,60039.0,30639.0,7548.0,8494.0,3204.0,0.0,513.0,1766.0,621.0,19711.0,32620.0,7830.0,15.0,12/31/2012,0
16944,4342,39856.0,13440.0,8542.0,2492.0,1459.0,0.0,219.0,1268.0,12.0,13746.0,21720.0,20664.0,12.0,12/31/2012,0
16953,5437,38970.0,13760.0,1527.0,2716.0,3113.0,0.0,102.0,1115.0,222.0,15463.0,18015.0,12716.0,8.0,12/31/2012,0
17110,18273,91890.0,61029.0,1077.0,0.0,8495.0,0.0,279.0,19777.0,2454.0,0.0,70752.0,7229.0,66.0,12/31/2012,0
17147,623455,4285219.0,2867793.0,542625.0,1425533.0,654890.0,0.0,69366.0,122462.0,50815.0,381581.0,2997658.0,511641.0,1099.0,12/31/2012,0
17259,5470,67493.0,34304.0,10722.0,11142.0,4225.0,0.0,241.0,2474.0,772.0,15273.0,37626.0,20265.0,28.0,12/31/2012,0
17464,140473,1301234.0,864034.0,89439.0,598821.0,130190.0,3341.0,27261.0,53837.0,7297.0,225981.0,850373.0,257544.0,439.0,12/31/2012,0
17950,31935,335995.0,147219.0,29636.0,69815.0,15270.0,0.0,2928.0,7099.0,2791.0,121838.0,179670.0,157063.0,80.0,12/31/2012,0
17978,100589,335997.0,159556.0,108997.0,47264.0,0.0,0.0,2930.0,5038.0,3058.0,26507.0,192580.0,2522.0,39.0,12/31/2012,0
18050,43583,404325.0,201090.0,66178.0,108611.0,10692.0,0.0,3619.0,11041.0,6128.0,163357.0,193355.0,139819.0,109.0,12/31/2012,0
18135,21628,235725.0,119047.0,64222.0,7003.0,39751.0,0.0,1388.0,8787.0,1160.0,78332.0,97624.0,61531.0,49.0,12/31/2012,0
18377,3776,50195.0,19568.0,16523.0,1653.0,79.0,0.0,296.0,438.0,272.0,0.0,46340.0,9624.0,4.0,12/31/2012,0
18827,41328,395520.0,288576.0,140639.0,69224.0,47756.0,0.0,4497.0,9864.0,4640.0,111401.0,240655.0,54640.0,83.0,12/31/2012,0
18836,14031,148528.0,112498.0,58363.0,33924.0,3044.0,0.0,2410.0,5305.0,724.0,29965.0,101034.0,19836.0,49.0,12/31/2012,0
18854,24505,280935.0,219617.0,16106.0,52152.0,126455.0,0.0,2799.0,7364.0,6768.0,72719.0,180596.0,3825.0,55.0,12/31/2012,0
19356,8224,76362.0,32445.0,7758.0,12540.0,9433.0,0.0,874.0,2378.0,855.0,23239.0,42038.0,37156.0,25.0,12/31/2012,0
19730,196733,2152765.0,1552975.0,227740.0,1069125.0,222965.0,0.0,59206.0,88069.0,-23241.0,336120.0,1584369.0,175792.0,549.0,12/31/2012,0
19936,23422,241773.0,144877.0,36252.0,72151.0,17387.0,0.0,3050.0,5654.0,2322.0,98958.0,118753.0,11535.0,47.0,12/31/2012,0
19972,14278,92725.0,34621.0,34484.0,1439.0,124.0,0.0,420.0,1165.0,950.0,0.0,77689.0,0.0,6.0,12/31/2012,0
20053,9331,73433.0,52109.0,15612.0,24419.0,3883.0,79.0,842.0,1962.0,831.0,20830.0,42029.0,14047.0,17.0,12/31/2012,0
20512,9768,100876.0,46821.0,29765.0,9675.0,1489.0,0.0,561.0,2841.0,741.0,28558.0,56796.0,41237.0,26.0,12/31/2012,0
20633,29300,310469.0,199968.0,43593.0,135533.0,11617.0,0.0,2735.0,9470.0,1728.0,66686.0,206423.0,69435.0,81.0,12/31/2012,0
20857,20512,183694.0,58539.0,2712.0,21423.0,6727.0,0.0,426.0,2550.0,3209.0,59063.0,42427.0,104745.0,18.0,12/31/2012,0
21256,1126,9229.0,4788.0,2272.0,1969.0,285.0,0.0,143.0,322.0,37.0,3639.0,4460.0,414.0,4.0,12/31/2012,0
21359,2769,26652.0,15351.0,4515.0,2818.0,2304.0,0.0,201.0,881.0,406.0,5099.0,18491.0,5860.0,7.0,12/31/2012,0
21630,9754,94221.0,43109.0,12000.0,17640.0,8635.0,0.0,417.0,2440.0,1131.0,25478.0,54854.0,41488.0,30.0,12/31/2012,0
21658,15248,153461.0,91917.0,23234.0,43304.0,6983.0,117.0,1601.0,4143.0,1549.0,52892.0,84156.0,51917.0,43.0,12/31/2012,0
22048,20029,193636.0,110522.0,27847.0,62013.0,12567.0,0.0,2907.0,6472.0,1402.0,74384.0,85460.0,48040.0,63.0,12/31/2012,0
22543,14509,88233.0,49038.0,22934.0,23628.0,1364.0,0.0,785.0,2567.0,592.0,43034.0,30335.0,13183.0,24.0,12/31/2012,0
22552,7863,91731.0,68689.0,7937.0,30113.0,10453.0,0.0,990.0,2431.0,1357.0,32331.0,51099.0,9577.0,21.0,12/31/2012,0
22730,12937,135173.0,70814.0,29588.0,22905.0,4412.0,0.0,648.0,4152.0,684.0,49610.0,69002.0,45643.0,46.0,12/31/2012,0
22936,8176,176865.0,122516.0,33200.0,59414.0,16347.0,0.0,4825.0,6801.0,-1602.0,54283.0,112061.0,11126.0,55.0,12/31/2012,0
23045,7854,41024.0,8358.0,3320.0,3978.0,772.0,0.0,187.0,1073.0,116.0,11337.0,21765.0,27359.0,13.0,12/31/2012,0
23456,12036,100955.0,66315.0,19729.0,25051.0,9083.0,0.0,809.0,2991.0,1619.0,38056.0,50628.0,27273.0,24.0,12/31/2012,0
23504,129277,1622675.0,753735.0,163938.0,449433.0,131077.0,0.0,14439.0,33596.0,13753.0,289029.0,1125496.0,529070.0,245.0,12/31/2012,0
23540,12792,195794.0,93185.0,31454.0,54038.0,4701.0,0.0,3212.0,6041.0,-161.0,32132.0,149654.0,79669.0,41.0,12/31/2012,0
23643,16573,175880.0,102000.0,20642.0,37583.0,15233.0,0.0,2018.0,4682.0,2614.0,59257.0,99515.0,69324.0,40.0,12/31/2012,0
23755,15777,168567.0,108535.0,40420.0,53652.0,8200.0,0.0,1411.0,6543.0,1888.0,61331.0,89492.0,43752.0,54.0,12/31/2012,0
24006,108064,961351.0,466476.0,160707.0,235845.0,62651.0,0.0,5239.0,19932.0,1486.0,140384.0,705440.0,82212.0,136.0,12/31/2012,0
24378,6657,67383.0,43834.0,38753.0,2711.0,576.0,0.0,224.0,1854.0,81.0,8831.0,51741.0,10223.0,19.0,12/31/2012,0
24453,19792,204309.0,126134.0,37060.0,78691.0,5325.0,0.0,1990.0,5505.0,-3195.0,60404.0,86688.0,11258.0,36.0,12/31/2012,0
24659,4684,42998.0,24117.0,4157.0,5945.0,6492.0,37.0,404.0,994.0,524.0,15121.0,23124.0,0.0,10.0,12/31/2012,0
24668,22414,223523.0,124599.0,36923.0,61208.0,15658.0,0.0,1672.0,8139.0,2011.0,25737.0,164055.0,70238.0,72.0,12/31/2012,0
24855,1025,16306.0,4254.0,282.0,356.0,1723.0,0.0,26.0,415.0,69.0,8281.0,6976.0,0.0,4.0,12/31/2012,0
24949,65658,746015.0,530509.0,128517.0,290231.0,78098.0,451.0,13766.0,23424.0,-9117.0,177090.0,495145.0,54149.0,190.0,12/31/2012,0
25357,11005,125651.0,54782.0,7102.0,32438.0,2167.0,0.0,1435.0,3824.0,1909.0,42354.0,66661.0,6501.0,47.0,12/31/2012,0
25647,1950,60950.0,44457.0,16096.0,26949.0,1235.0,0.0,1862.0,2535.0,-841.0,10265.0,48051.0,226.0,20.0,12/31/2012,0
26176,33268,373839.0,300712.0,71370.0,224464.0,4794.0,0.0,11869.0,12533.0,1873.0,35071.0,223364.0,13378.0,71.0,12/31/2012,0
26242,55877,408204.0,236677.0,102710.0,92979.0,17606.0,916.0,2751.0,11833.0,5249.0,92680.0,248564.0,97269.0,119.0,12/31/2012,0
26457,2964,28261.0,18907.0,5953.0,10039.0,1529.0,0.0,177.0,766.0,204.0,7614.0,17602.0,4415.0,7.0,12/31/2012,0
26765,31322,312777.0,209485.0,20308.0,138545.0,45166.0,0.0,3863.0,11678.0,710.0,93874.0,185994.0,36678.0,74.0,12/31/2012,0
26859,31720,311804.0,197254.0,19566.0,128555.0,33125.0,0.0,6314.0,13533.0,-1979.0,96592.0,181664.0,0.0,88.0,12/31/2012,0
27070,110734,616792.0,388396.0,380628.0,4592.0,0.0,836.0,800.0,5970.0,7805.0,20518.0,483716.0,0.0,71.0,12/31/2012,0
27548,56782,557916.0,363234.0,107557.0,138858.0,107655.0,0.0,6520.0,21159.0,3394.0,116880.0,377541.0,119613.0,162.0,12/31/2012,0
27614,35102,324846.0,150131.0,92821.0,19606.0,9726.0,311.0,1603.0,9227.0,4238.0,109287.0,166440.0,145412.0,94.0,12/31/2012,0
27847,48026,418531.0,244232.0,89838.0,121283.0,10329.0,0.0,7018.0,12389.0,7395.0,110132.0,240646.0,125025.0,122.0,12/31/2012,0
28013,386085,2806526.0,1182946.0,157120.0,972086.0,53525.0,18.0,26424.0,47941.0,16360.0,108491.0,1859623.0,1270458.0,306.0,12/31/2012,0
28152,7499,84869.0,49238.0,13821.0,24438.0,6689.0,0.0,757.0,1811.0,1296.0,25167.0,51276.0,8933.0,19.0,12/31/2012,0
28255,22099,303249.0,121954.0,9224.0,87834.0,27885.0,0.0,1743.0,5597.0,1960.0,173081.0,107728.0,6408.0,53.0,12/31/2012,0
28349,13594,157331.0,129711.0,36119.0,43382.0,31411.0,0.0,3587.0,8631.0,-3470.0,33058.0,98518.0,0.0,57.0,12/31/2012,0
28406,147165,1204878.0,472425.0,336611.0,93906.0,28111.0,0.0,5550.0,25961.0,7965.0,89752.0,730486.0,533285.0,141.0,12/31/2012,0
28572,1665,43304.0,32124.0,24167.0,7924.0,0.0,0.0,1098.0,2108.0,-1240.0,6004.0,29196.0,817.0,13.0,12/31/2012,0
28675,11032,84679.0,46133.0,26716.0,12374.0,1935.0,0.0,715.0,2354.0,647.0,16445.0,54963.0,32232.0,15.0,12/31/2012,0
28732,8742,82993.0,46879.0,11306.0,25241.0,4931.0,0.0,1070.0,2617.0,348.0,24738.0,44011.0,22578.0,24.0,12/31/2012,0
29104,165351,1628980.0,864829.0,182849.0,524296.0,153327.0,0.0,10237.0,24896.0,17788.0,89050.0,1218501.0,496427.0,178.0,12/31/2012,0
29476,5550,41690.0,33029.0,10958.0,13763.0,1076.0,0.0,454.0,1074.0,372.0,15313.0,20725.0,1824.0,10.0,12/31/2012,0
29636,86886,880514.0,373790.0,117567.0,176543.0,36954.0,1013.0,6954.0,25717.0,6936.0,90857.0,553350.0,420908.0,249.0,12/31/2012,0
29878,482730,1742193.0,1519901.0,1064388.0,456279.0,0.0,0.0,18164.0,25268.0,24486.0,101188.0,1136869.0,0.0,212.0,12/31/2012,0
29953,9776,80680.0,58947.0,19969.0,31360.0,6011.0,0.0,1064.0,1964.0,1528.0,22504.0,36298.0,7544.0,19.0,12/31/2012,0
30052,3219,33522.0,14473.0,2103.0,9584.0,967.0,0.0,242.0,1423.0,178.0,16482.0,13351.0,1953.0,12.0,12/31/2012,0
30418,45769,503353.0,210906.0,0.0,0.0,0.0,0.0,71.0,5502.0,240.0,0.0,394678.0,273035.0,21.0,12/31/2012,0
30502,87962,869816.0,574863.0,175243.0,242933.0,80607.0,0.0,10012.0,26849.0,6612.0,60900.0,619382.0,206703.0,214.0,12/31/2012,0
30650,13100,131105.0,77818.0,19369.0,44772.0,11767.0,0.0,2243.0,4761.0,361.0,36967.0,65917.0,27545.0,23.0,12/31/2012,0
30810,8179227,71837249.0,60180682.0,9723.0,0.0,211393.0,48957941.0,1787611.0,2797977.0,2109167.0,234274.0,41975404.0,6425370.0,8505.0,12/31/2012,0
30874,144780,1091417.0,664939.0,241553.0,300550.0,106108.0,0.0,11170.0,26846.0,5393.0,50472.0,675630.0,296108.0,141.0,12/31/2012,0
31134,16999,116730.0,55514.0,22322.0,12579.0,8018.0,226.0,740.0,3480.0,1380.0,44007.0,48870.0,19776.0,38.0,12/31/2012,0
31255,41520,446554.0,241197.0,16954.0,140622.0,50611.0,0.0,4255.0,14998.0,5089.0,109342.0,274357.0,143049.0,101.0,12/31/2012,0
31657,12961,121881.0,44114.0,14467.0,13903.0,5381.0,0.0,556.0,2816.0,1981.0,41180.0,67098.0,0.0,30.0,12/31/2012,0
31826,39920,251059.0,135897.0,67237.0,38782.0,9256.0,0.0,3222.0,7369.0,2274.0,67681.0,139201.0,56941.0,70.0,12/31/2012,0
31835,13047,115642.0,65266.0,5198.0,11595.0,7490.0,0.0,1543.0,3898.0,985.0,41818.0,53426.0,26873.0,27.0,12/31/2012,0
32234,13027,105459.0,38878.0,14607.0,11520.0,3806.0,0.0,293.0,2294.0,876.0,40101.0,32318.0,44194.0,20.0,12/31/2012,0
32766,5168,56298.0,17982.0,4531.0,8384.0,1486.0,0.0,225.0,1477.0,316.0,27710.0,23357.0,554.0,13.0,12/31/2012,0
32971,25364,204400.0,125903.0,86590.0,17859.0,14754.0,0.0,1952.0,6930.0,846.0,45130.0,119487.0,46082.0,61.0,12/31/2012,0
33147,36829,414243.0,325569.0,69972.0,146570.0,71074.0,0.0,5203.0,12518.0,3303.0,23789.0,343382.0,20467.0,88.0,12/31/2012,0
33259,48241,558366.0,393890.0,47110.0,268585.0,33757.0,0.0,8280.0,14023.0,3420.0,37727.0,465820.0,38983.0,82.0,12/31/2012,0
33268,15476,167211.0,34930.0,7601.0,13149.0,8847.0,0.0,628.0,4230.0,1445.0,55311.0,92025.0,114400.0,37.0,12/31/2012,0
33370,4193,30055.0,17052.0,12107.0,3110.0,0.0,0.0,189.0,1032.0,-78.0,3541.0,19822.0,0.0,6.0,12/31/2012,0
33754,4529,29887.0,13922.0,2514.0,9436.0,2034.0,0.0,252.0,1036.0,301.0,10462.0,14659.0,10673.0,11.0,12/31/2012,0
33839,3702,37743.0,14908.0,6310.0,2606.0,1322.0,0.0,92.0,790.0,329.0,16985.0,16863.0,8054.0,7.0,12/31/2012,0
33857,20312,193903.0,165087.0,39387.0,60181.0,51395.0,0.0,1642.0,4209.0,1999.0,60656.0,92183.0,5048.0,37.0,12/31/2012,0
34153,17454,361194.0,182105.0,32396.0,96259.0,25875.0,0.0,15949.0,24111.0,-4887.0,31712.0,309279.0,112523.0,158.0,12/31/2012,0
34359,6762,34556.0,15516.0,3152.0,5113.0,1585.0,0.0,300.0,686.0,438.0,8215.0,19106.0,11898.0,7.0,12/31/2012,0
34425,30283,337304.0,241065.0,131230.0,74756.0,14325.0,1396.0,3094.0,11819.0,614.0,19412.0,264965.0,34713.0,101.0,12/31/2012,0
34434,27156,285129.0,217569.0,65982.0,105143.0,22981.0,1382.0,1879.0,11122.0,4293.0,59685.0,196106.0,24674.0,100.0,12/31/2012,0
34452,13224,117224.0,65185.0,29343.0,17878.0,13937.0,0.0,567.0,3185.0,1546.0,36240.0,67369.0,36442.0,29.0,12/31/2012,0
34537,210571,2172306.0,1241711.0,584726.0,548017.0,51021.0,0.0,22104.0,78747.0,893.0,936271.0,826758.0,643050.0,507.0,12/31/2012,0
