,Total equity capital,Total assets,Total loans,1-4 family residential loans,Other real estate loans,Commercial and industrial loans,Credit cards,Allowance for loan losses,Total noninterest expense,Net Income before,Total transaction deposits,Total nontransaction deposits,Available-for-sale Fair Value,Number of full-time employees,AsOfDate,Target
324340,54544,479312.0,312086.0,100541.0,114055.0,51846.0,0.0,4841.0,11293.0,2083.0,29408.0,357294.0,90131.0,145.0,9/30/2010,0
324649,112600,657888.0,404872.0,89792.0,237341.0,46973.0,1761.0,8446.0,11759.0,4554.0,202246.0,294918.0,110356.0,205.0,9/30/2010,0
324854,14834,118331.0,45936.0,6549.0,22272.0,8179.0,0.0,985.0,1839.0,1230.0,29735.0,72343.0,59626.0,35.0,9/30/2010,0
324863,129587,755781.0,496620.0,33274.0,233093.0,114840.0,0.0,8931.0,12788.0,6119.0,64902.0,554788.0,70567.0,183.0,9/30/2010,0
324975,10622,91450.0,38619.0,24673.0,3943.0,82.0,0.0,308.0,1920.0,472.0,14115.0,62980.0,34957.0,23.0,9/30/2010,0
325141,38722,192350.0,92570.0,45192.0,16035.0,17158.0,0.0,1324.0,5753.0,979.0,51060.0,101804.0,419.0,63.0,9/30/2010,0
325459,4774,21347.0,9567.0,2053.0,1452.0,1093.0,0.0,431.0,455.0,491.0,4269.0,12173.0,8535.0,10.0,9/30/2010,0
325534,19278,218635.0,137933.0,53020.0,62541.0,14536.0,359.0,1518.0,4307.0,1441.0,50163.0,147794.0,53502.0,55.0,9/30/2010,0
325824,12047,93151.0,67083.0,42683.0,8334.0,1207.0,475.0,373.0,2380.0,546.0,15026.0,65568.0,17548.0,32.0,9/30/2010,0
326054,24300,216499.0,148510.0,29100.0,80774.0,33724.0,0.0,2437.0,3278.0,-618.0,39711.0,125188.0,31632.0,51.0,9/30/2010,0
326344,26627,303661.0,173360.0,34764.0,84367.0,17597.0,461.0,1936.0,4402.0,2276.0,68560.0,201124.0,100935.0,65.0,9/30/2010,0
326858,130040,1076929.0,578803.0,137773.0,218226.0,153955.0,0.0,15611.0,25079.0,3449.0,89526.0,673190.0,357999.0,260.0,9/30/2010,0
326979,34477,285965.0,172456.0,128897.0,27584.0,12664.0,0.0,1531.0,5072.0,1282.0,47844.0,190471.0,75058.0,54.0,9/30/2010,0
327015,7588,79550.0,47022.0,16389.0,18829.0,4442.0,5.0,707.0,1513.0,150.0,13529.0,54590.0,2563.0,17.0,9/30/2010,0
327220,7465,77388.0,51448.0,32929.0,11199.0,2914.0,0.0,811.0,2241.0,362.0,23769.0,39459.0,13029.0,38.0,9/30/2010,0
327305,58499,496214.0,400863.0,94826.0,174068.0,106674.0,0.0,6075.0,11555.0,3720.0,26849.0,359184.0,58719.0,165.0,9/30/2010,0
327435,39361,411572.0,309054.0,109764.0,178511.0,16786.0,0.0,8090.0,10951.0,680.0,23514.0,318896.0,43247.0,140.0,9/30/2010,0
327453,48110,434530.0,280867.0,71939.0,140654.0,29729.0,0.0,4320.0,10084.0,3162.0,21937.0,332925.0,99776.0,125.0,9/30/2010,0
327556,14123,126548.0,77646.0,7988.0,16893.0,6191.0,0.0,857.0,2724.0,1219.0,24131.0,83226.0,37405.0,45.0,9/30/2010,0
327855,24360,219396.0,137737.0,18955.0,77964.0,15577.0,0.0,2209.0,4620.0,2560.0,15629.0,176803.0,42569.0,53.0,9/30/2010,0
327949,35132,400389.0,330202.0,236846.0,77495.0,4928.0,0.0,2382.0,6025.0,3677.0,50798.0,293285.0,32332.0,77.0,9/30/2010,0
328058,6594,37722.0,13827.0,1915.0,6820.0,1532.0,260.0,428.0,797.0,314.0,7698.0,23287.0,17414.0,11.0,9/30/2010,0
328151,3367,31869.0,14749.0,2551.0,3734.0,932.0,0.0,171.0,620.0,251.0,7747.0,20691.0,10044.0,8.0,9/30/2010,0
328357,5473,47233.0,19477.0,7705.0,7930.0,853.0,0.0,189.0,1516.0,44.0,9443.0,32020.0,4505.0,22.0,9/30/2010,0
328423,79792,690562.0,432249.0,134033.0,199294.0,69603.0,0.0,3935.0,19743.0,8392.0,108549.0,464454.0,146060.0,212.0,9/30/2010,0
328450,16452,177582.0,135920.0,21717.0,51674.0,16281.0,0.0,2306.0,5872.0,1374.0,62030.0,95016.0,9523.0,80.0,9/30/2010,0
328553,51234,678924.0,226424.0,101500.0,116676.0,3349.0,0.0,4041.0,10301.0,9910.0,50968.0,570242.0,242072.0,76.0,9/30/2010,0
328656,9538,77609.0,53942.0,1812.0,22767.0,3406.0,0.0,911.0,1096.0,1330.0,12238.0,49367.0,12913.0,13.0,9/30/2010,0
328777,150831,1047300.0,713636.0,403732.0,268311.0,29804.0,0.0,14200.0,16590.0,-3353.0,32033.0,665979.0,200069.0,185.0,9/30/2010,0
329149,9191,87435.0,70516.0,6775.0,37852.0,5467.0,0.0,1203.0,2077.0,623.0,20794.0,48290.0,7880.0,28.0,9/30/2010,0
329345,18404,175525.0,107898.0,29779.0,48500.0,16100.0,0.0,1692.0,4039.0,856.0,62126.0,88374.0,47779.0,57.0,9/30/2010,0
329550,22950,354324.0,243062.0,95461.0,113679.0,24264.0,267.0,8015.0,12597.0,-2605.0,78271.0,250676.0,62036.0,108.0,9/30/2010,0
329756,5286,66991.0,37597.0,5137.0,16954.0,11619.0,0.0,835.0,1823.0,-185.0,22094.0,38813.0,9723.0,22.0,9/30/2010,0
329952,40384,380121.0,172496.0,65490.0,74780.0,13157.0,0.0,1838.0,7356.0,2623.0,109151.0,229190.0,115354.0,108.0,9/30/2010,0
330239,34671,274801.0,116236.0,30069.0,11121.0,39121.0,0.0,1592.0,5132.0,3680.0,68263.0,147092.0,132408.0,88.0,9/30/2010,0
330248,16698,132567.0,74242.0,24318.0,24767.0,3750.0,0.0,748.0,2342.0,1445.0,29452.0,85331.0,36220.0,34.0,9/30/2010,0
330453,6422,45017.0,30740.0,7026.0,14549.0,2282.0,0.0,255.0,742.0,621.0,6381.0,31412.0,7575.0,10.0,9/30/2010,0
330855,77180,812921.0,597916.0,110353.0,388321.0,60054.0,0.0,8474.0,15392.0,6935.0,49873.0,557999.0,147028.0,206.0,9/30/2010,0
330873,11273,141091.0,83020.0,71555.0,10810.0,226.0,0.0,479.0,2669.0,602.0,23294.0,100616.0,51892.0,30.0,9/30/2010,0
330949,12601,130603.0,90962.0,44500.0,34889.0,2796.0,0.0,848.0,3327.0,-423.0,39443.0,69221.0,7579.0,45.0,9/30/2010,0
331375,14034,169021.0,130982.0,84458.0,41797.0,2819.0,0.0,1092.0,3454.0,496.0,39106.0,91294.0,23635.0,29.0,9/30/2010,0
331544,21978,105172.0,51547.0,17281.0,19502.0,4734.0,0.0,710.0,1767.0,621.0,24141.0,58559.0,40967.0,28.0,9/30/2010,0
331553,3276,32748.0,11813.0,2140.0,3739.0,2137.0,0.0,219.0,786.0,173.0,12473.0,16571.0,18189.0,12.0,9/30/2010,0
331713,35412,303793.0,183785.0,109417.0,53078.0,13741.0,0.0,2321.0,4115.0,3336.0,25246.0,206127.0,91096.0,37.0,9/30/2010,0
332055,10429,141486.0,95423.0,43938.0,24585.0,13443.0,0.0,1025.0,3270.0,1476.0,58185.0,72444.0,0.0,49.0,9/30/2010,0
332224,33478,304751.0,207084.0,36515.0,155709.0,9356.0,0.0,3831.0,7821.0,748.0,74305.0,190527.0,20467.0,76.0,9/30/2010,0
332345,1533,17402.0,11835.0,4770.0,3734.0,1295.0,0.0,118.0,409.0,94.0,3523.0,12191.0,3846.0,6.0,9/30/2010,0
332402,34841,383464.0,209839.0,106815.0,98488.0,3598.0,0.0,3793.0,10350.0,1027.0,64559.0,262923.0,123367.0,105.0,9/30/2010,0
332756,7405,37124.0,19414.0,5424.0,3917.0,957.0,0.0,183.0,767.0,347.0,9950.0,18978.0,13054.0,9.0,9/30/2010,0
333034,22767,212290.0,166282.0,53090.0,76263.0,12929.0,0.0,5122.0,4026.0,835.0,54521.0,128241.0,18858.0,53.0,9/30/2010,0
333052,7113,59187.0,29641.0,10412.0,15078.0,1032.0,0.0,365.0,1132.0,666.0,21690.0,30206.0,25736.0,14.0,9/30/2010,0
333203,42395,449967.0,365654.0,128628.0,182960.0,14869.0,294.0,3697.0,12201.0,4416.0,34087.0,343871.0,21313.0,158.0,9/30/2010,0
333650,17802,185208.0,126018.0,2485.0,66136.0,11178.0,0.0,1801.0,2423.0,3742.0,14212.0,150694.0,36393.0,38.0,9/30/2010,0
333856,9783,97800.0,65743.0,13327.0,26749.0,13644.0,0.0,822.0,2620.0,872.0,34587.0,53008.0,13481.0,32.0,9/30/2010,0
333940,5890,47409.0,21210.0,6182.0,8729.0,2392.0,0.0,149.0,1045.0,171.0,10940.0,30313.0,10020.0,15.0,9/30/2010,0
334255,6523,40781.0,28683.0,19982.0,5345.0,994.0,0.0,288.0,1083.0,121.0,8604.0,23282.0,0.0,14.0,9/30/2010,0
334264,14810,189492.0,130586.0,12311.0,71574.0,29800.0,0.0,2182.0,5612.0,927.0,85179.0,88815.0,25729.0,81.0,9/30/2010,0
334648,14541,150172.0,60633.0,10757.0,22858.0,4130.0,280.0,1213.0,2971.0,578.0,30737.0,103530.0,71561.0,40.0,9/30/2010,0
334657,5815,71941.0,60987.0,10085.0,22766.0,8268.0,0.0,624.0,1598.0,951.0,18246.0,45595.0,0.0,25.0,9/30/2010,0
335346,23311,172636.0,100645.0,6250.0,19750.0,14412.0,0.0,1143.0,3927.0,1339.0,46595.0,102444.0,53807.0,63.0,9/30/2010,0
335355,13503,132257.0,72556.0,16919.0,29961.0,13766.0,0.0,1141.0,2541.0,287.0,21708.0,73461.0,41245.0,25.0,9/30/2010,0
335757,2453,29197.0,8554.0,5906.0,707.0,378.0,0.0,81.0,589.0,31.0,9268.0,17442.0,0.0,11.0,9/30/2010,0
336147,11342,86468.0,46468.0,16023.0,25939.0,1642.0,0.0,581.0,1840.0,588.0,27069.0,36171.0,13434.0,34.0,9/30/2010,0
336361,11051,93817.0,58844.0,14071.0,31165.0,9072.0,0.0,714.0,2294.0,958.0,23266.0,59079.0,3885.0,28.0,9/30/2010,0
336576,37891,475575.0,344811.0,172879.0,157793.0,408.0,292.0,4342.0,13153.0,-2993.0,54135.0,373261.0,30298.0,130.0,9/30/2010,0
336950,1598,17134.0,9102.0,144.0,3603.0,291.0,0.0,159.0,306.0,96.0,1297.0,14128.0,0.0,4.0,9/30/2010,0
337247,7702,48033.0,26044.0,5840.0,9400.0,2143.0,0.0,294.0,573.0,486.0,6994.0,29403.0,16860.0,7.0,9/30/2010,0
337340,17314,120727.0,80675.0,35408.0,42285.0,2774.0,0.0,880.0,2350.0,780.0,25168.0,77747.0,2257.0,24.0,9/30/2010,0
338178,17070,155508.0,104480.0,100770.0,3088.0,0.0,0.0,405.0,1962.0,533.0,15720.0,122265.0,21847.0,20.0,9/30/2010,0
338646,19100,166514.0,98456.0,24661.0,49331.0,6430.0,93.0,2035.0,3469.0,1921.0,55409.0,83731.0,45552.0,47.0,9/30/2010,0
338758,34993,351336.0,153144.0,21428.0,101019.0,26958.0,392.0,7404.0,12220.0,-4386.0,24495.0,278077.0,138086.0,101.0,9/30/2010,0
338851,8882,86904.0,64633.0,19385.0,35648.0,9667.0,0.0,1202.0,1951.0,361.0,11623.0,60118.0,13444.0,17.0,9/30/2010,0
338945,5223,56166.0,36570.0,6466.0,17916.0,3230.0,0.0,393.0,981.0,292.0,8156.0,42466.0,15754.0,17.0,9/30/2010,0
339054,7359,52012.0,26612.0,1491.0,2451.0,10120.0,0.0,321.0,842.0,660.0,13650.0,30861.0,17992.0,13.0,9/30/2010,0
339353,3903,28253.0,13193.0,614.0,4999.0,2091.0,0.0,320.0,548.0,306.0,11397.0,11870.0,5267.0,6.0,9/30/2010,0
339456,21908,266482.0,196367.0,49384.0,79891.0,37676.0,345.0,2371.0,9226.0,2200.0,73945.0,148226.0,28043.0,113.0,9/30/2010,0
339607,68290,749364.0,593997.0,417130.0,159403.0,10410.0,0.0,3537.0,12812.0,3122.0,58281.0,448291.0,105616.0,160.0,9/30/2010,0
339773,190482,1148643.0,937411.0,554241.0,363498.0,15182.0,0.0,20003.0,15398.0,6078.0,59182.0,769465.0,150048.0,91.0,9/30/2010,0
339858,1307757,,,,,,,,,,,,,,9/30/2010,0
339951,108433,834684.0,481361.0,38870.0,295267.0,85160.0,0.0,14941.0,13441.0,2389.0,190845.0,487923.0,201945.0,152.0,9/30/2010,0
340135,56453,670606.0,470879.0,179597.0,215197.0,46464.0,0.0,7811.0,14549.0,4557.0,70432.0,459491.0,77474.0,189.0,9/30/2010,0
340144,59715,599622.0,445449.0,136758.0,226992.0,69084.0,644.0,8001.0,11761.0,3935.0,33638.0,419425.0,107528.0,125.0,9/30/2010,0
340256,44972,362901.0,303414.0,36955.0,229294.0,35533.0,0.0,3849.0,5830.0,1402.0,14666.0,275371.0,29696.0,51.0,9/30/2010,0
340443,11612,77488.0,35019.0,20814.0,5442.0,583.0,94.0,236.0,1634.0,845.0,20114.0,41529.0,32133.0,27.0,9/30/2010,0
340555,4694,47201.0,30359.0,3950.0,22312.0,3234.0,0.0,1213.0,1125.0,278.0,7260.0,33359.0,4509.0,20.0,9/30/2010,0
340649,12614,116662.0,75688.0,11123.0,31332.0,12437.0,0.0,1236.0,2194.0,997.0,26802.0,70932.0,30581.0,28.0,9/30/2010,0
340742,57463,628302.0,422236.0,82423.0,295083.0,39603.0,0.0,15067.0,15552.0,-11388.0,89509.0,453988.0,142063.0,157.0,9/30/2010,0
340751,38700,365823.0,164189.0,47965.0,42724.0,36042.0,0.0,3251.0,5177.0,6280.0,31215.0,293761.0,116647.0,62.0,9/30/2010,0
341178,9125,182792.0,124858.0,52541.0,43023.0,29153.0,0.0,5307.0,4754.0,-3188.0,7969.0,165297.0,0.0,43.0,9/30/2010,0
341851,8930,65454.0,45865.0,3652.0,18062.0,4856.0,0.0,542.0,641.0,1401.0,12636.0,41199.0,14770.0,9.0,9/30/2010,0
341954,3548,37247.0,12032.0,7250.0,1106.0,410.0,0.0,116.0,940.0,186.0,14927.0,18369.0,15396.0,14.0,9/30/2010,0
342054,21617,264600.0,154916.0,98775.0,40844.0,9625.0,0.0,1502.0,5792.0,3338.0,24398.0,206903.0,93597.0,75.0,9/30/2010,0
342175,66994,770293.0,553397.0,255037.0,217245.0,18737.0,0.0,16883.0,16342.0,-7659.0,21988.0,616116.0,165365.0,162.0,9/30/2010,0
342362,16121,122457.0,37687.0,2465.0,14387.0,3016.0,0.0,475.0,1821.0,253.0,24892.0,80600.0,0.0,19.0,9/30/2010,0
342410,141395,1457373.0,907067.0,371046.0,432471.0,56928.0,0.0,15386.0,25816.0,12757.0,61518.0,1079521.0,409370.0,277.0,9/30/2010,0
342634,1181722,,,,,,,,,,,,,,9/30/2010,0
343051,13352,85008.0,32548.0,12424.0,3651.0,8432.0,0.0,318.0,1807.0,710.0,34621.0,34195.0,38504.0,22.0,9/30/2010,0
343248,5948,27905.0,13991.0,1968.0,5632.0,1407.0,0.0,274.0,565.0,124.0,6191.0,15705.0,6097.0,7.0,9/30/2010,0
343257,3113,38820.0,17506.0,1859.0,5897.0,998.0,0.0,77.0,1004.0,-226.0,19305.0,16063.0,12956.0,18.0,9/30/2010,0
343770,4372,41283.0,26069.0,12760.0,11290.0,1124.0,0.0,196.0,544.0,280.0,3498.0,33156.0,4502.0,5.0,9/30/2010,0
343903,25530,207382.0,168623.0,136447.0,19150.0,7416.0,0.0,1557.0,4400.0,725.0,21175.0,141817.0,10075.0,44.0,9/30/2010,0
343958,3890,44458.0,38870.0,5102.0,14395.0,6273.0,0.0,419.0,1206.0,198.0,5299.0,34965.0,1201.0,13.0,9/30/2010,0
344236,-324,112144.0,74954.0,19963.0,48505.0,2817.0,0.0,3748.0,4279.0,-4286.0,37086.0,75107.0,10902.0,50.0,9/30/2010,0
344647,59578,670119.0,325079.0,67007.0,139254.0,40744.0,0.0,4943.0,10296.0,4769.0,113432.0,452994.0,269735.0,154.0,9/30/2010,0
344816,19802,201230.0,99954.0,35890.0,45758.0,7229.0,4.0,1039.0,3341.0,1174.0,62717.0,113386.0,42104.0,64.0,9/30/2010,0
344852,2854,28910.0,13512.0,2008.0,3612.0,3137.0,0.0,341.0,700.0,223.0,7712.0,18082.0,9237.0,10.0,9/30/2010,0
345149,4172,51091.0,33488.0,17551.0,7864.0,943.0,0.0,260.0,1026.0,519.0,10097.0,36463.0,0.0,16.0,9/30/2010,0
345309,118835,822460.0,521219.0,351705.0,135508.0,23671.0,0.0,8752.0,19339.0,3281.0,86818.0,585877.0,109431.0,198.0,9/30/2010,0
345345,23500,222098.0,173053.0,11401.0,86460.0,21885.0,0.0,3560.0,3290.0,2814.0,36294.0,146370.0,18300.0,38.0,9/30/2010,0
345747,37274,364837.0,219065.0,32041.0,135796.0,22725.0,144.0,3856.0,8465.0,1582.0,18301.0,307083.0,110368.0,96.0,9/30/2010,0
345756,31641,205645.0,138738.0,78358.0,49611.0,11498.0,0.0,2065.0,5285.0,1194.0,55010.0,113025.0,36425.0,81.0,9/30/2010,0
346566,5791,58793.0,30189.0,16875.0,9772.0,2093.0,0.0,321.0,1098.0,608.0,17814.0,35142.0,17194.0,15.0,9/30/2010,0
347022,23018,151309.0,88687.0,22095.0,54171.0,6524.0,0.0,1126.0,4793.0,414.0,50864.0,74262.0,29278.0,77.0,9/30/2010,0
347639,26559,288714.0,200116.0,43222.0,127739.0,12041.0,0.0,6631.0,10917.0,-1493.0,36541.0,218901.0,48090.0,104.0,9/30/2010,0
347657,5750,34783.0,20323.0,601.0,4089.0,1542.0,0.0,194.0,657.0,168.0,7127.0,18466.0,1010.0,8.0,9/30/2010,0
347956,20170,229979.0,163684.0,25854.0,104811.0,27749.0,0.0,2537.0,3724.0,1159.0,46713.0,159692.0,2402.0,37.0,9/30/2010,0
348159,5405,59436.0,42658.0,12342.0,15579.0,13210.0,0.0,790.0,2075.0,-1087.0,16988.0,36758.0,3825.0,22.0,9/30/2010,0
348207,45779,490289.0,334316.0,220869.0,105621.0,6505.0,0.0,2705.0,8916.0,1649.0,54470.0,280961.0,16391.0,80.0,9/30/2010,0
348458,18486,184269.0,132909.0,30298.0,74522.0,25210.0,25.0,2532.0,3619.0,619.0,31989.0,116774.0,6097.0,33.0,9/30/2010,0
348542,21355,229930.0,194711.0,88612.0,59830.0,35303.0,211.0,3784.0,3809.0,1835.0,42166.0,154696.0,14531.0,43.0,9/30/2010,0
348551,32092,398009.0,240701.0,69008.0,116321.0,42774.0,0.0,3702.0,9115.0,1383.0,74867.0,223826.0,125144.0,105.0,9/30/2010,0
348720,74128,671686.0,544779.0,219385.0,283529.0,34190.0,0.0,13756.0,13385.0,2263.0,28869.0,498318.0,25939.0,123.0,9/30/2010,0
348748,11544,112469.0,73373.0,32052.0,22946.0,8146.0,54.0,1302.0,2896.0,464.0,31926.0,57051.0,26059.0,39.0,9/30/2010,0
349129,21349,131696.0,59815.0,20127.0,23983.0,7877.0,0.0,935.0,2622.0,1131.0,34819.0,74989.0,53608.0,44.0,9/30/2010,0
349165,17984,180395.0,79944.0,24126.0,35202.0,9395.0,0.0,1205.0,4552.0,1642.0,67123.0,94389.0,64482.0,57.0,9/30/2010,0
349343,12092,111334.0,91606.0,13987.0,41411.0,30290.0,0.0,1175.0,1982.0,1944.0,19527.0,76506.0,3975.0,29.0,9/30/2010,0
349370,43840,523008.0,385699.0,141356.0,202898.0,20604.0,7789.0,7283.0,17451.0,-2062.0,53658.0,308591.0,46218.0,149.0,9/30/2010,0
350657,4149,41172.0,13374.0,3252.0,1596.0,2789.0,0.0,167.0,983.0,296.0,16939.0,20002.0,19364.0,15.0,9/30/2010,0
350750,14484,135971.0,104379.0,32814.0,59992.0,12811.0,0.0,1801.0,3781.0,1194.0,44726.0,69870.0,4339.0,42.0,9/30/2010,0
351131,11616,61372.0,21124.0,2070.0,9121.0,6216.0,341.0,463.0,1391.0,416.0,21871.0,27678.0,31777.0,28.0,9/30/2010,0
351207,89504,951908.0,655639.0,359873.0,257941.0,34167.0,0.0,9375.0,21679.0,-3292.0,79925.0,616227.0,180211.0,179.0,9/30/2010,0
351560,18054,190351.0,121300.0,9544.0,60495.0,40197.0,0.0,2912.0,4187.0,677.0,66911.0,102963.0,0.0,36.0,9/30/2010,0
351850,21048,221685.0,200185.0,61081.0,90719.0,28038.0,0.0,3120.0,3708.0,3518.0,49411.0,149927.0,6331.0,62.0,9/30/2010,0
352035,29207,284854.0,174574.0,13516.0,72396.0,36250.0,0.0,6284.0,7367.0,-1909.0,65142.0,181340.0,20264.0,35.0,9/30/2010,0
352651,2773,18466.0,8591.0,1707.0,1816.0,3827.0,0.0,135.0,354.0,145.0,4720.0,10928.0,2393.0,6.0,9/30/2010,0
352745,16309,145374.0,84860.0,25870.0,11171.0,7757.0,468.0,944.0,3789.0,1451.0,35406.0,92718.0,40376.0,52.0,9/30/2010,0
352772,505682,4376222.0,3374023.0,804710.0,1705683.0,617598.0,10990.0,94098.0,101741.0,-48291.0,266662.0,3345380.0,153903.0,1016.0,9/30/2010,0
352820,12857,122440.0,61020.0,25913.0,10070.0,13737.0,0.0,640.0,2340.0,936.0,25056.0,76401.0,48128.0,37.0,9/30/2010,0
353238,20748,156373.0,85289.0,23067.0,49998.0,4912.0,0.0,1547.0,3955.0,945.0,39667.0,93996.0,26612.0,51.0,9/30/2010,0
353546,11258,121811.0,65755.0,25878.0,16206.0,8125.0,1155.0,1130.0,2428.0,221.0,25680.0,82272.0,36685.0,33.0,9/30/2010,0
353555,279278,2698455.0,2051333.0,182887.0,500167.0,530853.0,0.0,30843.0,54722.0,46591.0,709832.0,1488274.0,220729.0,639.0,9/30/2010,0
353724,24868,176969.0,137885.0,26096.0,87550.0,18290.0,0.0,1380.0,3951.0,1185.0,53089.0,97866.0,0.0,85.0,9/30/2010,0
353957,9396,42156.0,15506.0,2734.0,2712.0,2603.0,0.0,1001.0,828.0,897.0,8000.0,24712.0,20377.0,14.0,9/30/2010,0
354057,17901,106060.0,22583.0,2263.0,12450.0,5040.0,0.0,284.0,1941.0,1719.0,48921.0,38078.0,73344.0,24.0,9/30/2010,0
354253,4597,39660.0,24788.0,1415.0,5518.0,2410.0,69.0,429.0,756.0,548.0,8244.0,26554.0,10657.0,9.0,9/30/2010,0
354310,269356,2089291.0,1373211.0,255715.0,538288.0,423315.0,4201.0,28883.0,51720.0,11021.0,159698.0,1526483.0,418112.0,493.0,9/30/2010,0
354552,22270,208009.0,103829.0,31326.0,45460.0,11306.0,0.0,1696.0,5508.0,1302.0,46960.0,127842.0,73767.0,72.0,9/30/2010,0
354851,5234,64820.0,50500.0,4892.0,9823.0,8981.0,26.0,1664.0,1122.0,-216.0,11259.0,41606.0,1023.0,12.0,9/30/2010,0
354954,5853,38248.0,16791.0,2384.0,7327.0,307.0,0.0,240.0,682.0,246.0,10820.0,21330.0,13461.0,11.0,9/30/2010,0
355120,41356,342323.0,251404.0,47851.0,166123.0,23287.0,0.0,3550.0,9688.0,2231.0,102050.0,196231.0,43266.0,128.0,9/30/2010,0
355559,25283,264539.0,162135.0,42920.0,92654.0,20995.0,0.0,1858.0,5489.0,1592.0,78102.0,143908.0,56611.0,93.0,9/30/2010,0
355737,1835,13596.0,5240.0,1358.0,392.0,442.0,0.0,121.0,308.0,-31.0,6407.0,5334.0,0.0,3.0,9/30/2010,0
355746,16416,160219.0,94735.0,14894.0,34745.0,10430.0,0.0,1439.0,2878.0,2102.0,43421.0,90485.0,9118.0,42.0,9/30/2010,0
355821,21133,240123.0,143749.0,34895.0,95821.0,8575.0,0.0,2430.0,3794.0,755.0,41300.0,177253.0,37440.0,67.0,9/30/2010,0
355858,131792,639031.0,457727.0,47711.0,206183.0,85060.0,58217.0,24012.0,20788.0,13550.0,38308.0,435499.0,63167.0,125.0,9/30/2010,0
356145,3608,25894.0,11247.0,3246.0,3206.0,2184.0,0.0,220.0,739.0,-106.0,6178.0,15940.0,4564.0,10.0,9/30/2010,0
356239,20345,204564.0,141296.0,18320.0,45760.0,26547.0,535.0,1747.0,3479.0,1835.0,31860.0,143878.0,41239.0,57.0,9/30/2010,0
356659,21138,183591.0,158205.0,97318.0,33565.0,12674.0,0.0,1908.0,1909.0,1720.0,15498.0,124055.0,8261.0,23.0,9/30/2010,0
356752,8699,53818.0,18835.0,10376.0,3197.0,2074.0,0.0,475.0,1340.0,154.0,17160.0,27734.0,25701.0,18.0,9/30/2010,0
356949,8182,94367.0,43667.0,19161.0,19548.0,3440.0,0.0,1205.0,1647.0,-364.0,20932.0,60995.0,40239.0,17.0,9/30/2010,0
357049,50785,280352.0,147479.0,43076.0,89835.0,4904.0,0.0,3456.0,5701.0,2093.0,39730.0,189341.0,93468.0,92.0,9/30/2010,0
357151,25278,138927.0,94056.0,8396.0,26064.0,54243.0,0.0,2127.0,2358.0,930.0,36710.0,76832.0,0.0,20.0,9/30/2010,0
357375,6741,538258.0,427925.0,149216.0,223803.0,53145.0,0.0,14792.0,15502.0,-16779.0,28004.0,472052.0,87427.0,116.0,9/30/2010,0
357526,17989,141651.0,96681.0,34123.0,29869.0,17380.0,0.0,1695.0,3571.0,472.0,48029.0,74486.0,45.0,53.0,9/30/2010,0
357553,18871,142123.0,70918.0,2776.0,26380.0,6927.0,408.0,1136.0,2483.0,410.0,41751.0,76190.0,48110.0,29.0,9/30/2010,0
357777,20081,201959.0,141261.0,117936.0,16881.0,4261.0,0.0,1101.0,2611.0,1236.0,21458.0,145240.0,0.0,34.0,9/30/2010,0
357834,6513,63783.0,35644.0,8268.0,21004.0,2107.0,0.0,490.0,862.0,840.0,21314.0,35784.0,0.0,14.0,9/30/2010,0
357937,22134,207133.0,148882.0,43640.0,89901.0,10809.0,0.0,3041.0,4968.0,1224.0,73461.0,106492.0,2330.0,62.0,9/30/2010,0
358112,16263,130830.0,44952.0,21072.0,1935.0,13981.0,0.0,648.0,2691.0,788.0,25558.0,79407.0,58882.0,37.0,9/30/2010,0
358149,4556,29386.0,7244.0,844.0,2765.0,653.0,0.0,130.0,492.0,251.0,8493.0,15947.0,0.0,6.0,9/30/2010,0
358233,13361,118226.0,49527.0,21616.0,14936.0,3463.0,0.0,957.0,2404.0,269.0,25802.0,69315.0,30900.0,35.0,9/30/2010,0
358448,8949,85457.0,54190.0,43346.0,7123.0,614.0,0.0,575.0,1835.0,453.0,14698.0,61440.0,18955.0,35.0,9/30/2010,0
358756,5158,45113.0,32460.0,11117.0,7268.0,2784.0,0.0,1439.0,1102.0,-59.0,10394.0,28166.0,3381.0,14.0,9/30/2010,0
359324,7609,93750.0,69974.0,24955.0,33122.0,9691.0,0.0,1281.0,1877.0,171.0,19590.0,65782.0,12637.0,25.0,9/30/2010,0
359360,80487,710616.0,490393.0,79149.0,303329.0,84985.0,774.0,12094.0,26920.0,-15281.0,132941.0,491069.0,48088.0,246.0,9/30/2010,0
359650,2056,20355.0,10621.0,3836.0,2737.0,1511.0,0.0,184.0,505.0,57.0,5204.0,12997.0,3434.0,7.0,9/30/2010,0
359744,4630,29010.0,16357.0,3542.0,3994.0,3577.0,0.0,244.0,415.0,344.0,7231.0,16178.0,8757.0,5.0,9/30/2010,0
359838,10416,78803.0,28346.0,7439.0,10509.0,5835.0,0.0,598.0,1772.0,532.0,21634.0,41344.0,39213.0,24.0,9/30/2010,0
359856,3684,18841.0,3013.0,15.0,808.0,480.0,0.0,179.0,477.0,-127.0,5797.0,9272.0,8931.0,8.0,9/30/2010,0
360777,6059,35906.0,30468.0,25228.0,4977.0,0.0,0.0,127.0,574.0,203.0,0.0,29447.0,6.0,9.0,9/30/2010,0
360843,5078,52247.0,24761.0,11556.0,3430.0,4837.0,0.0,616.0,1157.0,318.0,12337.0,32969.0,20202.0,15.0,9/30/2010,0
