,Total equity capital,Total assets,Total loans,1-4 family residential loans,Other real estate loans,Commercial and industrial loans,Credit cards,Allowance for loan losses,Total noninterest expense,Net Income before,Total transaction deposits,Total nontransaction deposits,Available-for-sale Fair Value,Number of full-time employees,AsOfDate,Target
5687,1392,278860.0,192903.0,65130.0,107214.0,8904.0,0.0,11786.0,9794.0,-13415.0,68577.0,198012.0,44174.0,57.0,12/31/2011,1
16579,2435,397082.0,274643.0,73636.0,191830.0,7637.0,0.0,15131.0,16338.0,-9976.0,13453.0,364856.0,3508.0,80.0,12/31/2011,1
19252,4899,516760.0,358802.0,48514.0,298178.0,6846.0,0.0,12794.0,13650.0,-11665.0,18396.0,490669.0,60559.0,106.0,12/31/2011,1
19869,1021,261947.0,181481.0,30949.0,117530.0,30348.0,865.0,9268.0,12917.0,-5837.0,39429.0,220142.0,14594.0,79.0,12/31/2011,1
23187,313,93894.0,64015.0,22089.0,34683.0,3743.0,0.0,1772.0,8001.0,-4502.0,40014.0,49471.0,12196.0,32.0,12/31/2011,1
33883,15193,818237.0,665320.0,82198.0,558182.0,23368.0,0.0,43946.0,28333.0,-22642.0,63074.0,684566.0,31808.0,184.0,12/31/2011,1
34046,1143,143678.0,73335.0,458.0,61753.0,2112.0,0.0,4835.0,8347.0,-7818.0,13766.0,103047.0,34051.0,29.0,12/31/2011,1
34823,1558,105029.0,77190.0,2256.0,43746.0,19141.0,0.0,4219.0,4037.0,-5704.0,22952.0,79881.0,10600.0,28.0,12/31/2011,1
35296,-36659,1009154.0,889956.0,47070.0,407659.0,479346.0,861.0,64068.0,29916.0,-165024.0,33912.0,1003804.0,86932.0,79.0,12/31/2011,1
35419,5500,268703.0,158337.0,11316.0,98420.0,42554.0,0.0,12093.0,7313.0,-9161.0,16587.0,182366.0,76939.0,23.0,12/31/2011,1
57186,330,71485.0,51841.0,11240.0,35086.0,4648.0,0.0,2386.0,2986.0,-5608.0,18942.0,52138.0,1969.0,20.0,12/31/2011,1
57597,-1801,71202.0,44061.0,16789.0,21570.0,4556.0,0.0,5822.0,2821.0,-9168.0,2186.0,70213.0,8888.0,9.0,12/31/2011,1
58068,1882,95725.0,74095.0,15349.0,52171.0,4724.0,0.0,853.0,3397.0,-2434.0,4710.0,85922.0,9358.0,21.0,12/31/2011,1
37,17875,86776.0,41456.0,24903.0,1996.0,2888.0,0.0,1248.0,2232.0,515.0,16422.0,52247.0,33784.0,23.0,12/31/2011,0
242,4721,35222.0,22513.0,7579.0,7040.0,1474.0,0.0,169.0,952.0,478.0,10294.0,14931.0,9192.0,12.0,12/31/2011,0
279,24308,145281.0,73922.0,47358.0,18521.0,2572.0,0.0,497.0,4610.0,1087.0,20611.0,85533.0,12163.0,39.0,12/31/2011,0
354,1050,10080.0,4085.0,1155.0,1066.0,364.0,0.0,198.0,357.0,17.0,2656.0,6341.0,5551.0,4.0,12/31/2011,0
457,3449,37616.0,31905.0,7811.0,8536.0,5531.0,0.0,378.0,989.0,956.0,6804.0,24803.0,0.0,9.0,12/31/2011,0
505,30277,387870.0,242689.0,131839.0,49389.0,18671.0,0.0,3902.0,11070.0,2316.0,23130.0,285435.0,73707.0,112.0,12/31/2011,0
1155,19568,219058.0,132632.0,25364.0,51720.0,36654.0,494.0,2711.0,5639.0,2334.0,92402.0,97777.0,22729.0,53.0,12/31/2011,0
1351,22118,159681.0,71674.0,12529.0,25654.0,19218.0,0.0,1382.0,2566.0,2927.0,24449.0,112629.0,4591.0,30.0,12/31/2011,0
1454,57373,572190.0,224880.0,88243.0,79263.0,26995.0,0.0,2913.0,15737.0,8579.0,245049.0,268518.0,247494.0,146.0,12/31/2011,0
1557,5757,61178.0,32534.0,2817.0,9661.0,3305.0,0.0,581.0,1275.0,723.0,23739.0,28945.0,4445.0,12.0,12/31/2011,0
1669,44071,239398.0,83011.0,44799.0,13191.0,8858.0,0.0,3258.0,5320.0,2531.0,89841.0,104129.0,60279.0,52.0,12/31/2011,0
1829,43439,407355.0,241586.0,125419.0,95314.0,18824.0,787.0,4059.0,11237.0,2866.0,98580.0,236978.0,74803.0,96.0,12/31/2011,0
1856,21726,144714.0,45925.0,1712.0,11479.0,32463.0,0.0,809.0,1503.0,4578.0,3825.0,64882.0,34649.0,7.0,12/31/2011,0
2040,20762,192905.0,132352.0,27492.0,90486.0,11305.0,5.0,3800.0,5619.0,694.0,36500.0,111156.0,42403.0,49.0,12/31/2011,0
2161,14026,131855.0,58170.0,28994.0,2483.0,14416.0,347.0,596.0,3574.0,1827.0,54682.0,61350.0,43768.0,32.0,12/31/2011,0
2376,411524,2567121.0,1746238.0,199779.0,1524208.0,21727.0,0.0,28819.0,32284.0,27496.0,36079.0,1338350.0,589041.0,180.0,12/31/2011,0
2554,1162,12109.0,5402.0,442.0,2123.0,811.0,0.0,100.0,271.0,130.0,4643.0,5668.0,1892.0,4.0,12/31/2011,0
2732,77188,523409.0,356426.0,40420.0,278450.0,34987.0,0.0,6173.0,10389.0,3736.0,129464.0,315286.0,82849.0,92.0,12/31/2011,0
2750,5512,59593.0,38554.0,2183.0,9039.0,2497.0,0.0,595.0,1403.0,492.0,10886.0,33818.0,15296.0,11.0,12/31/2011,0
3252,20113,152928.0,77799.0,604.0,25988.0,9587.0,0.0,1558.0,3338.0,3336.0,52072.0,70910.0,67136.0,35.0,12/31/2011,0
3458,3330,33286.0,15696.0,2370.0,8318.0,3145.0,0.0,309.0,747.0,225.0,9994.0,15734.0,7374.0,11.0,12/31/2011,0
3720,28842,205356.0,115676.0,29455.0,58389.0,11290.0,0.0,1475.0,6343.0,1955.0,79757.0,86980.0,45614.0,61.0,12/31/2011,0
3953,1603,53095.0,35741.0,4115.0,15553.0,12376.0,0.0,2139.0,4815.0,-6996.0,18949.0,32063.0,4.0,17.0,12/31/2011,0
4156,20504,203086.0,121828.0,29286.0,67181.0,13703.0,0.0,1908.0,6775.0,1217.0,72028.0,94824.0,44590.0,61.0,12/31/2011,0
4231,14767,128697.0,74561.0,13021.0,47951.0,4284.0,0.0,943.0,3045.0,276.0,31846.0,81517.0,40220.0,33.0,12/31/2011,0
4437,26922,264812.0,145191.0,60348.0,61860.0,9879.0,0.0,3091.0,6692.0,1161.0,68021.0,163402.0,92684.0,57.0,12/31/2011,0
4839,31923,322757.0,241565.0,34681.0,193082.0,11740.0,0.0,4687.0,10838.0,2994.0,46898.0,218231.0,55605.0,90.0,12/31/2011,0
5005,15615,330830.0,210082.0,109340.0,97734.0,2827.0,0.0,1593.0,14712.0,-5992.0,45189.0,212491.0,71974.0,96.0,12/31/2011,0
5069,124178,441819.0,344813.0,33688.0,302874.0,2102.0,0.0,16750.0,5163.0,25849.0,22460.0,291657.0,40404.0,30.0,12/31/2011,0
5135,39625,362765.0,250500.0,59400.0,112072.0,32374.0,500.0,3678.0,8498.0,3059.0,82225.0,217958.0,27813.0,62.0,12/31/2011,0
5210,83274,988859.0,692519.0,357133.0,256939.0,39379.0,0.0,15482.0,25551.0,7814.0,86365.0,698645.0,208474.0,259.0,12/31/2011,0
5331,32753,395776.0,137688.0,19200.0,111450.0,4662.0,0.0,1862.0,9301.0,1401.0,65041.0,170159.0,202908.0,73.0,12/31/2011,0
5461,47197,469390.0,340266.0,46401.0,224736.0,44556.0,0.0,4501.0,15327.0,1724.0,41520.0,362111.0,78647.0,120.0,12/31/2011,0
5751,26712,124573.0,53535.0,10639.0,9685.0,5704.0,0.0,1067.0,2276.0,2339.0,22148.0,75076.0,52876.0,18.0,12/31/2011,0
6039,8708,89425.0,52257.0,6529.0,30611.0,6059.0,487.0,1146.0,2958.0,17.0,29818.0,50597.0,3730.0,24.0,12/31/2011,0
6141,5038,62682.0,23584.0,6054.0,9119.0,1612.0,0.0,402.0,1248.0,353.0,37311.0,20213.0,0.0,11.0,12/31/2011,0
6329,32501,428492.0,325477.0,78478.0,106587.0,29647.0,1237.0,7346.0,19112.0,-2452.0,109670.0,284634.0,33142.0,185.0,12/31/2011,0
6972,88909,780348.0,460666.0,60284.0,305197.0,76371.0,0.0,15960.0,32515.0,10336.0,87671.0,592312.0,101472.0,233.0,12/31/2011,0
7009,50608,721934.0,283235.0,0.0,0.0,63490.0,0.0,0.0,51850.0,11005.0,59381.0,607213.0,423260.0,82.0,12/31/2011,0
7045,16035,155806.0,71730.0,27308.0,22582.0,3898.0,529.0,908.0,3601.0,1224.0,68674.0,70148.0,69966.0,51.0,12/31/2011,0
7157,4390,48779.0,25598.0,8271.0,4135.0,6585.0,0.0,370.0,1052.0,335.0,10658.0,33493.0,18039.0,8.0,12/31/2011,0
7456,5036,59978.0,34346.0,2807.0,11427.0,8714.0,0.0,382.0,1807.0,595.0,22740.0,30607.0,13836.0,16.0,12/31/2011,0
7634,5369,62101.0,42594.0,13261.0,22593.0,3893.0,0.0,1185.0,1793.0,-277.0,11412.0,43226.0,6016.0,13.0,12/31/2011,0
8033,16185,165804.0,137003.0,43076.0,67468.0,17900.0,0.0,914.0,3671.0,1654.0,41846.0,92721.0,10789.0,35.0,12/31/2011,0
8462,16202,153292.0,36692.0,1916.0,8107.0,12023.0,0.0,494.0,2256.0,1842.0,74462.0,62480.0,81129.0,21.0,12/31/2011,0
8631,6504,58419.0,35087.0,13879.0,6242.0,7169.0,0.0,462.0,1802.0,437.0,17104.0,34417.0,10043.0,20.0,12/31/2011,0
9357,70853,430149.0,300600.0,138994.0,51680.0,105148.0,0.0,5585.0,7209.0,6458.0,37722.0,233303.0,58199.0,46.0,12/31/2011,0
9553,9515,122484.0,77443.0,8212.0,26134.0,5284.0,0.0,791.0,2209.0,1073.0,26161.0,54384.0,30123.0,15.0,12/31/2011,0
9807,192513,2301019.0,1471547.0,502021.0,884789.0,83537.0,0.0,60617.0,61744.0,-26979.0,133893.0,1632333.0,168640.0,244.0,12/31/2011,0
9955,13138,108894.0,58093.0,9504.0,26630.0,9944.0,0.0,1349.0,3151.0,1402.0,37428.0,55030.0,30119.0,28.0,12/31/2011,0
10250,26217,376526.0,277870.0,59640.0,158020.0,48392.0,293.0,10822.0,13773.0,-3804.0,32657.0,316610.0,46860.0,89.0,12/31/2011,0
10849,26327,267652.0,182475.0,31428.0,133725.0,15833.0,0.0,2955.0,8283.0,494.0,11676.0,220388.0,18412.0,60.0,12/31/2011,0
10858,34651,403650.0,273630.0,38043.0,94692.0,50997.0,0.0,2598.0,13688.0,3584.0,5696.0,306693.0,77170.0,121.0,12/31/2011,0
11145,17357,169378.0,129635.0,74566.0,44552.0,3062.0,0.0,1598.0,5964.0,1033.0,60161.0,81489.0,18579.0,57.0,12/31/2011,0
11640,33153,320654.0,182438.0,27300.0,69090.0,42237.0,0.0,2849.0,8864.0,4035.0,24820.0,241048.0,101681.0,55.0,12/31/2011,0
11837,11683,104092.0,30692.0,5417.0,23081.0,1020.0,111.0,1076.0,2484.0,288.0,41084.0,43924.0,58731.0,17.0,12/31/2011,0
12030,37390,313355.0,260986.0,51785.0,151556.0,34406.0,0.0,10189.0,7824.0,2818.0,76462.0,197661.0,2432.0,85.0,12/31/2011,0
12142,20412,185048.0,106755.0,27852.0,47518.0,16999.0,411.0,1755.0,6245.0,1309.0,71277.0,83808.0,53349.0,69.0,12/31/2011,0
12245,13723,116659.0,79394.0,34506.0,35542.0,3957.0,63.0,1371.0,3842.0,759.0,23724.0,70496.0,32395.0,41.0,12/31/2011,0
12311,4073722,,,,,,,,,,,,,,12/31/2011,0
12647,9582,105035.0,72267.0,19978.0,28787.0,14795.0,0.0,872.0,2467.0,721.0,21750.0,70845.0,0.0,24.0,12/31/2011,0
12656,1408,16697.0,12711.0,7189.0,2375.0,965.0,0.0,249.0,788.0,75.0,5138.0,10096.0,0.0,9.0,12/31/2011,0
12937,32579,220598.0,161447.0,55069.0,92597.0,12546.0,0.0,1784.0,5528.0,1426.0,91393.0,90073.0,0.0,41.0,12/31/2011,0
12946,75864,734076.0,515449.0,147133.0,300133.0,45269.0,0.0,10811.0,16419.0,10174.0,77565.0,556524.0,168295.0,157.0,12/31/2011,0
12955,12417,120941.0,99367.0,23302.0,58527.0,14215.0,0.0,1138.0,5298.0,684.0,36079.0,67999.0,5.0,54.0,12/31/2011,0
13103,176438,1338757.0,936604.0,343569.0,326962.0,87283.0,0.0,9659.0,41619.0,8878.0,99031.0,928361.0,272208.0,318.0,12/31/2011,0
13251,3418,40743.0,19314.0,3759.0,6487.0,3767.0,0.0,548.0,1088.0,-162.0,8906.0,28270.0,4871.0,8.0,12/31/2011,0
13457,5963,21158.0,12092.0,221.0,4168.0,959.0,0.0,139.0,700.0,203.0,5481.0,9533.0,4919.0,4.0,12/31/2011,0
14052,6580,61992.0,35636.0,11490.0,17127.0,2953.0,0.0,876.0,2063.0,153.0,18968.0,35358.0,12409.0,19.0,12/31/2011,0
14155,14120,117530.0,97113.0,32032.0,33243.0,14129.0,0.0,1550.0,4910.0,1488.0,30900.0,66794.0,6328.0,43.0,12/31/2011,0
14650,2816,26099.0,15202.0,4081.0,3098.0,2886.0,0.0,383.0,1265.0,416.0,10938.0,11897.0,24.0,13.0,12/31/2011,0
14753,3720,42656.0,14787.0,1570.0,2946.0,1666.0,0.0,408.0,1076.0,278.0,10471.0,28035.0,10115.0,11.0,12/31/2011,0
14865,28473,260348.0,200957.0,14738.0,114328.0,18540.0,604.0,2591.0,9884.0,2303.0,39052.0,191457.0,22131.0,100.0,12/31/2011,0
14977,7714,46031.0,22155.0,8009.0,6042.0,723.0,0.0,329.0,1314.0,133.0,9226.0,28904.0,8231.0,15.0,12/31/2011,0
16458,34559,294206.0,132577.0,21667.0,89853.0,17838.0,0.0,2494.0,10072.0,1807.0,26968.0,231822.0,73336.0,82.0,12/31/2011,0
16551,22244,230524.0,171581.0,59768.0,75812.0,14216.0,285.0,2474.0,6382.0,1648.0,61586.0,139418.0,27794.0,79.0,12/31/2011,0
16748,6618,57155.0,28048.0,8603.0,7467.0,2775.0,0.0,449.0,1768.0,578.0,17828.0,32209.0,10902.0,16.0,12/31/2011,0
16944,4134,40548.0,13784.0,8062.0,2590.0,886.0,0.0,239.0,1269.0,107.0,13026.0,23106.0,18038.0,12.0,12/31/2011,0
16953,5343,35002.0,14204.0,1500.0,2999.0,3100.0,0.0,108.0,1093.0,207.0,11523.0,18070.0,8647.0,8.0,12/31/2011,0
17110,18669,107720.0,66729.0,1705.0,0.0,8221.0,0.0,279.0,18094.0,2940.0,0.0,86533.0,23284.0,66.0,12/31/2011,0
17147,601949,4154904.0,2719155.0,662016.0,1258703.0,601608.0,0.0,70898.0,119411.0,33672.0,350283.0,2804443.0,516665.0,1089.0,12/31/2011,0
17259,7477,66967.0,33116.0,10546.0,13740.0,2947.0,0.0,205.0,2329.0,917.0,13811.0,40372.0,24735.0,29.0,12/31/2011,0
17464,132182,1303273.0,911643.0,91252.0,280826.0,131819.0,3541.0,43905.0,65881.0,-101042.0,187287.0,900052.0,209505.0,436.0,12/31/2011,0
17950,29137,303802.0,145411.0,28899.0,64473.0,16624.0,0.0,2881.0,6844.0,2352.0,95991.0,176104.0,136421.0,78.0,12/31/2011,0
18050,42072,411931.0,192425.0,61209.0,103383.0,11976.0,0.0,2889.0,10536.0,5816.0,174555.0,190434.0,160146.0,111.0,12/31/2011,0
18135,21166,235866.0,132035.0,73858.0,9152.0,40530.0,0.0,1448.0,8654.0,1454.0,77712.0,96503.0,48460.0,53.0,12/31/2011,0
18377,3484,47659.0,19894.0,19302.0,505.0,0.0,0.0,249.0,405.0,327.0,0.0,44078.0,8614.0,4.0,12/31/2011,0
18827,39215,388197.0,306054.0,146330.0,95451.0,30498.0,0.0,4664.0,8858.0,3642.0,106127.0,241534.0,53663.0,85.0,12/31/2011,0
18836,13334,154459.0,120252.0,60102.0,40354.0,2187.0,0.0,2316.0,5285.0,190.0,28499.0,108295.0,14126.0,48.0,12/31/2011,0
18854,20687,211563.0,167384.0,13498.0,48603.0,87713.0,0.0,1937.0,6169.0,15943.0,59623.0,128090.0,4986.0,52.0,12/31/2011,0
18957,661,24450.0,18270.0,6083.0,7193.0,3306.0,0.0,446.0,1125.0,-318.0,6960.0,16375.0,1379.0,9.0,12/31/2011,0
19356,8262,75077.0,38458.0,9248.0,14610.0,11103.0,0.0,874.0,2276.0,429.0,22710.0,40278.0,32209.0,28.0,12/31/2011,0
19730,220197,2135175.0,1599066.0,271414.0,1149232.0,147864.0,0.0,36960.0,65112.0,-4207.0,304963.0,1567787.0,142399.0,536.0,12/31/2011,0
19936,21211,240976.0,141334.0,37124.0,75881.0,14339.0,0.0,3179.0,5477.0,417.0,83124.0,129544.0,17479.0,48.0,12/31/2011,0
19972,13328,88439.0,35695.0,35599.0,1076.0,134.0,0.0,300.0,1203.0,793.0,0.0,74328.0,0.0,6.0,12/31/2011,0
20053,8491,69980.0,49917.0,14651.0,23902.0,3672.0,81.0,770.0,2239.0,500.0,18401.0,41141.0,9191.0,17.0,12/31/2011,0
20512,9479,97869.0,50922.0,31996.0,10444.0,996.0,0.0,572.0,2762.0,918.0,25048.0,57881.0,37715.0,26.0,12/31/2011,0
20633,27662,320020.0,206317.0,48618.0,134501.0,12253.0,0.0,2775.0,9314.0,1529.0,64752.0,219321.0,74916.0,85.0,12/31/2011,0
20857,22051,193599.0,53325.0,2323.0,20317.0,5664.0,0.0,449.0,2551.0,3183.0,114723.0,48675.0,123161.0,16.0,12/31/2011,0
21256,1089,9384.0,5157.0,2112.0,2379.0,309.0,0.0,143.0,344.0,52.0,3788.0,4501.0,1128.0,4.0,12/31/2011,0
21359,2680,23787.0,15627.0,4165.0,3332.0,2286.0,0.0,201.0,823.0,395.0,3810.0,16966.0,5254.0,7.0,12/31/2011,0
21630,8826,87026.0,36829.0,11575.0,13925.0,7400.0,0.0,299.0,2264.0,1029.0,21707.0,48899.0,42084.0,28.0,12/31/2011,0
21658,15039,147981.0,95892.0,27299.0,42042.0,6445.0,123.0,1377.0,4055.0,1182.0,107.0,131647.0,40875.0,41.0,12/31/2011,0
22048,19071,191141.0,113090.0,25360.0,62500.0,15810.0,0.0,3095.0,6764.0,1048.0,54783.0,94353.0,61012.0,64.0,12/31/2011,0
22356,43774,391151.0,132274.0,26181.0,56515.0,24851.0,0.0,2180.0,8485.0,3351.0,22341.0,266141.0,228388.0,78.0,12/31/2011,0
22543,14172,83322.0,52127.0,24803.0,24579.0,1265.0,0.0,957.0,2262.0,433.0,37790.0,31224.0,7612.0,24.0,12/31/2011,0
22552,7854,85738.0,65815.0,7708.0,28283.0,10298.0,0.0,979.0,2599.0,1308.0,25172.0,52216.0,8805.0,20.0,12/31/2011,0
22730,12616,116869.0,72182.0,27720.0,24831.0,6753.0,0.0,711.0,4019.0,710.0,38346.0,61441.0,29424.0,46.0,12/31/2011,0
22936,9779,217062.0,167314.0,39583.0,83779.0,26625.0,0.0,5976.0,7457.0,-9240.0,52370.0,150563.0,14136.0,59.0,12/31/2011,0
22954,8974,93527.0,55498.0,12351.0,20477.0,6455.0,0.0,1382.0,2403.0,806.0,31252.0,46604.0,19465.0,20.0,12/31/2011,0
23045,8014,41632.0,6641.0,3037.0,2635.0,553.0,0.0,191.0,1113.0,179.0,11064.0,22477.0,28297.0,15.0,12/31/2011,0
23456,10858,94327.0,62351.0,18548.0,22971.0,9740.0,0.0,737.0,2852.0,1373.0,32542.0,50710.0,23580.0,23.0,12/31/2011,0
23504,110028,1333384.0,598380.0,152061.0,349764.0,87602.0,0.0,10837.0,30769.0,11349.0,138727.0,1062459.0,441439.0,216.0,12/31/2011,0
23540,12512,188451.0,83579.0,39007.0,34880.0,6186.0,0.0,2382.0,5475.0,303.0,28841.0,145651.0,69434.0,36.0,12/31/2011,0
23643,16291,157315.0,105683.0,22539.0,45212.0,15760.0,0.0,1698.0,4615.0,2809.0,47459.0,92968.0,44672.0,40.0,12/31/2011,0
23755,15295,161180.0,104387.0,39274.0,51779.0,7202.0,0.0,1334.0,6269.0,1075.0,52774.0,90140.0,32718.0,52.0,12/31/2011,0
24006,107112,956415.0,487181.0,167746.0,250097.0,62155.0,0.0,4985.0,19337.0,1839.0,126817.0,716051.0,75176.0,133.0,12/31/2011,0
24453,6277,222215.0,156148.0,33358.0,104150.0,13206.0,0.0,9495.0,10423.0,-9345.0,43755.0,136808.0,16535.0,43.0,12/31/2011,0
24659,4560,38702.0,24182.0,3561.0,6646.0,6411.0,44.0,393.0,995.0,557.0,11125.0,22930.0,0.0,9.0,12/31/2011,0
24668,21397,211477.0,112290.0,44816.0,45297.0,11916.0,0.0,1461.0,7545.0,1522.0,23738.0,157315.0,65640.0,73.0,12/31/2011,0
24855,955,15662.0,4959.0,423.0,220.0,1727.0,0.0,77.0,411.0,32.0,8482.0,6190.0,0.0,4.0,12/31/2011,0
24949,74671,766052.0,536833.0,130239.0,302091.0,72843.0,354.0,9484.0,19589.0,2912.0,153735.0,530491.0,46427.0,200.0,12/31/2011,0
25357,10842,125815.0,47420.0,7990.0,35354.0,1995.0,0.0,1437.0,3787.0,1088.0,43436.0,65700.0,7875.0,48.0,12/31/2011,0
25647,2379,66049.0,53593.0,18441.0,33638.0,1258.0,0.0,2964.0,2533.0,-1082.0,11936.0,50987.0,2219.0,22.0,12/31/2011,0
26176,31568,414303.0,349075.0,77828.0,260494.0,9658.0,0.0,17299.0,13223.0,-12255.0,41123.0,256065.0,18979.0,74.0,12/31/2011,0
26242,55490,388434.0,240472.0,104684.0,103230.0,15259.0,887.0,2940.0,11550.0,5116.0,84048.0,237679.0,92077.0,121.0,12/31/2011,0
26457,3066,24789.0,18385.0,5973.0,9964.0,1177.0,0.0,188.0,750.0,178.0,6009.0,15609.0,4860.0,8.0,12/31/2011,0
26765,25983,250739.0,166585.0,20471.0,113399.0,28760.0,0.0,3847.0,11584.0,-2379.0,73110.0,149984.0,31990.0,73.0,12/31/2011,0
26859,31758,335949.0,227787.0,26387.0,138677.0,40142.0,0.0,6695.0,13597.0,-4464.0,101353.0,200886.0,0.0,92.0,12/31/2011,0
27548,54835,558221.0,339189.0,108588.0,120466.0,101727.0,0.0,6943.0,19241.0,2866.0,81610.0,394506.0,141642.0,158.0,12/31/2011,0
27614,31861,326995.0,155098.0,99053.0,22503.0,7704.0,311.0,1499.0,9497.0,4059.0,102389.0,174634.0,144634.0,91.0,12/31/2011,0
27847,49111,437737.0,268612.0,103070.0,122101.0,13041.0,0.0,7840.0,12676.0,4348.0,97093.0,268174.0,132887.0,121.0,12/31/2011,0
28152,7056,74872.0,50094.0,14448.0,24219.0,5784.0,0.0,757.0,1847.0,1187.0,19403.0,47221.0,8926.0,19.0,12/31/2011,0
28255,21095,278259.0,126378.0,8237.0,79135.0,31034.0,0.0,1685.0,5608.0,2422.0,156982.0,99806.0,10176.0,52.0,12/31/2011,0
28349,16456,174541.0,154844.0,40973.0,63185.0,38542.0,0.0,2920.0,6808.0,-1619.0,34715.0,110226.0,0.0,60.0,12/31/2011,0
28406,153023,960648.0,273727.0,267322.0,3817.0,1007.0,0.0,3486.0,20989.0,8008.0,82733.0,676996.0,547475.0,122.0,12/31/2011,0
28572,2908,48937.0,36944.0,27406.0,9450.0,0.0,0.0,1419.0,2405.0,-2170.0,6015.0,32988.0,1081.0,13.0,12/31/2011,0
28732,8513,80103.0,45295.0,11158.0,22763.0,5386.0,0.0,1102.0,2560.0,357.0,22479.0,43567.0,21880.0,21.0,12/31/2011,0
29104,139106,1432198.0,725348.0,164104.0,440678.0,116532.0,0.0,9602.0,23119.0,14241.0,69115.0,1054342.0,414243.0,163.0,12/31/2011,0
29636,84377,853660.0,401072.0,138285.0,183088.0,38015.0,993.0,6681.0,25963.0,7349.0,76791.0,496964.0,370625.0,259.0,12/31/2011,0
29953,10124,79779.0,61696.0,14192.0,35707.0,7300.0,0.0,1057.0,1954.0,1625.0,19515.0,35147.0,6065.0,19.0,12/31/2011,0
30052,3000,22714.0,13901.0,3000.0,9151.0,1217.0,0.0,242.0,1346.0,188.0,6986.0,12189.0,0.0,13.0,12/31/2011,0
30418,43141,569108.0,212141.0,0.0,0.0,0.0,0.0,68.0,4588.0,2542.0,0.0,336632.0,343313.0,21.0,12/31/2011,0
30502,83795,814236.0,506381.0,163861.0,205513.0,65475.0,0.0,10332.0,26657.0,5807.0,52748.0,566206.0,249415.0,210.0,12/31/2011,0
30650,12742,143369.0,81291.0,19881.0,48050.0,14226.0,0.0,2730.0,5001.0,-730.0,35180.0,75432.0,37690.0,27.0,12/31/2011,0
30810,6948298,,,,,,,,,,,,,,12/31/2011,0
31134,15901,112256.0,54133.0,22167.0,12602.0,6849.0,239.0,700.0,3682.0,1212.0,35161.0,49342.0,25870.0,39.0,12/31/2011,0
31255,38162,445051.0,227090.0,15377.0,147143.0,41429.0,0.0,3861.0,13478.0,3906.0,86099.0,299247.0,171994.0,90.0,12/31/2011,0
31657,11851,113698.0,41434.0,13989.0,13048.0,5282.0,0.0,474.0,2770.0,1950.0,35411.0,65446.0,0.0,31.0,12/31/2011,0
31826,38219,240696.0,152556.0,71354.0,42017.0,14187.0,0.0,3023.0,6489.0,2290.0,56593.0,143667.0,57566.0,69.0,12/31/2011,0
31835,12904,119313.0,68229.0,6703.0,9664.0,10892.0,0.0,1637.0,4037.0,1207.0,42724.0,51461.0,25829.0,27.0,12/31/2011,0
32234,12761,98643.0,46254.0,17081.0,12159.0,8658.0,0.0,384.0,2414.0,722.0,37201.0,34104.0,31457.0,23.0,12/31/2011,0
32766,4852,53631.0,16581.0,2975.0,8023.0,1606.0,0.0,227.0,1566.0,210.0,24656.0,24054.0,33.0,13.0,12/31/2011,0
33147,34858,401832.0,317652.0,74221.0,149218.0,59955.0,0.0,4217.0,12025.0,1782.0,23693.0,323373.0,19819.0,89.0,12/31/2011,0
33259,45034,551035.0,417008.0,44083.0,286557.0,35547.0,0.0,8159.0,14144.0,-2997.0,26979.0,472958.0,47389.0,82.0,12/31/2011,0
33268,14854,149256.0,27745.0,5821.0,8993.0,7062.0,0.0,639.0,3914.0,1487.0,43436.0,84487.0,108851.0,35.0,12/31/2011,0
33754,4510,32852.0,9704.0,2255.0,2232.0,2393.0,0.0,330.0,993.0,32.0,9687.0,18238.0,17879.0,11.0,12/31/2011,0
33839,3508,31608.0,15273.0,6255.0,2632.0,1438.0,0.0,89.0,769.0,359.0,10476.0,16332.0,7405.0,8.0,12/31/2011,0
33857,18108,155546.0,112898.0,23233.0,41926.0,41325.0,0.0,905.0,3829.0,871.0,42896.0,74716.0,8281.0,33.0,12/31/2011,0
34153,22492,413334.0,245725.0,32161.0,126473.0,36033.0,0.0,18286.0,24912.0,-5802.0,34063.0,353784.0,86315.0,190.0,12/31/2011,0
34359,6528,30578.0,15822.0,3127.0,5385.0,1584.0,0.0,282.0,650.0,386.0,5906.0,17636.0,10367.0,6.0,12/31/2011,0
34425,26979,314347.0,237101.0,133297.0,72303.0,12486.0,1383.0,3189.0,12173.0,320.0,17025.0,248594.0,41800.0,116.0,12/31/2011,0
34434,26245,264492.0,188952.0,57072.0,98126.0,14324.0,1258.0,1576.0,9407.0,3807.0,53766.0,182575.0,32643.0,92.0,12/31/2011,0
34452,12207,107500.0,58893.0,25177.0,14882.0,16598.0,0.0,536.0,3141.0,1556.0,32220.0,62709.0,37273.0,27.0,12/31/2011,0
34537,210972,2135751.0,1210028.0,552568.0,552587.0,47565.0,0.0,25565.0,73912.0,8145.0,805768.0,920753.0,648362.0,420.0,12/31/2011,0
34555,21847,212167.0,95380.0,23065.0,48075.0,6416.0,0.0,1269.0,4443.0,2105.0,59437.0,125683.0,84509.0,43.0,12/31/2011,0
34742,24323,282050.0,208408.0,111354.0,70863.0,16012.0,0.0,2023.0,10247.0,1502.0,15861.0,233534.0,27934.0,92.0,12/31/2011,0
